citizen_id,note
CIT-00001,Fully synthetic citizen; not a real person.
CIT-00582,Fully synthetic citizen; not a real person.
CIT-00583,Fully synthetic citizen; not a real person.
CIT-00584,Fully synthetic citizen; not a real person.
CIT-00585,Fully synthetic citizen; not a real person.
CIT-00586,Fully synthetic citizen; not a real person.
CIT-00587,Fully synthetic citizen; not a real person.
CIT-00588,Fully synthetic citizen; not a real person.
CIT-00589,Fully synthetic citizen; not a real person.
CIT-00590,Fully synthetic citizen; not a real person.
CIT-00591,Fully synthetic citizen; not a real person.
CIT-00592,Fully synthetic citizen; not a real person.
CIT-00593,Fully synthetic citizen; not a real person.
CIT-00594,Fully synthetic citizen; not a real person.
CIT-00595,Fully synthetic citizen; not a real person.
CIT-00596,Fully synthetic citizen; not a real person.
CIT-00597,Fully synthetic citizen; not a real person.
CIT-00598,Fully synthetic citizen; not a real person.
CIT-00599,Fully synthetic citizen; not a real person.
CIT-00600,Fully synthetic citizen; not a real person.
CIT-00601,Fully synthetic citizen; not a real person.
CIT-00602,Fully synthetic citizen; not a real person.
CIT-00603,Fully synthetic citizen; not a real person.
CIT-00604,Fully synthetic citizen; not a real person.
CIT-00605,Fully synthetic citizen; not a real person.
CIT-00606,Fully synthetic citizen; not a real person.
CIT-00607,Fully synthetic citizen; not a real person.
CIT-00608,Fully synthetic citizen; not a real person.
CIT-00609,Fully synthetic citizen; not a real person.
CIT-00610,Fully synthetic citizen; not a real person.
CIT-00611,Fully synthetic citizen; not a real person.
CIT-00612,Fully synthetic citizen; not a real person.
CIT-00613,Fully synthetic citizen; not a real person.
CIT-00614,Fully synthetic citizen; not a real person.
CIT-00615,Fully synthetic citizen; not a real person.
CIT-00616,Fully synthetic citizen; not a real person.
CIT-00617,Fully synthetic citizen; not a real person.
CIT-00618,Fully synthetic citizen; not a real person.
CIT-00619,Fully synthetic citizen; not a real person.
CIT-00620,Fully synthetic citizen; not a real person.
CIT-00621,Fully synthetic citizen; not a real person.
CIT-00622,Fully synthetic citizen; not a real person.
CIT-00623,Fully synthetic citizen; not a real person.
CIT-00624,Fully synthetic citizen; not a real person.
CIT-00625,Fully synthetic citizen; not a real person.
CIT-00626,Fully synthetic citizen; not a real person.
CIT-00627,Fully synthetic citizen; not a real person.
CIT-00628,Fully synthetic citizen; not a real person.
CIT-00629,Fully synthetic citizen; not a real person.
CIT-00630,Fully synthetic citizen; not a real person.
CIT-00631,Fully synthetic citizen; not a real person.
CIT-00632,Fully synthetic citizen; not a real person.
CIT-00633,Fully synthetic citizen; not a real person.
CIT-00634,Fully synthetic citizen; not a real person.
CIT-00635,Fully synthetic citizen; not a real person.
CIT-00636,Fully synthetic citizen; not a real person.
CIT-00637,Fully synthetic citizen; not a real person.
CIT-00638,Fully synthetic citizen; not a real person.
CIT-00639,Fully synthetic citizen; not a real person.
CIT-00640,Fully synthetic citizen; not a real person.
CIT-00641,Fully synthetic citizen; not a real person.
CIT-00642,Fully synthetic citizen; not a real person.
CIT-00643,Fully synthetic citizen; not a real person.
CIT-00644,Fully synthetic citizen; not a real person.
CIT-00645,Fully synthetic citizen; not a real person.
CIT-00646,Fully synthetic citizen; not a real person.
CIT-00647,Fully synthetic citizen; not a real person.
CIT-00648,Fully synthetic citizen; not a real person.
CIT-00649,Fully synthetic citizen; not a real person.
CIT-00650,Fully synthetic citizen; not a real person.
CIT-00651,Fully synthetic citizen; not a real person.
CIT-00652,Fully synthetic citizen; not a real person.
CIT-00653,Fully synthetic citizen; not a real person.
CIT-00654,Fully synthetic citizen; not a real person.
CIT-00655,Fully synthetic citizen; not a real person.
CIT-00656,Fully synthetic citizen; not a real person.
CIT-00657,Fully synthetic citizen; not a real person.
CIT-00658,Fully synthetic citizen; not a real person.
CIT-00659,Fully synthetic citizen; not a real person.
CIT-00660,Fully synthetic citizen; not a real person.
CIT-00661,Fully synthetic citizen; not a real person.
CIT-00662,Fully synthetic citizen; not a real person.
CIT-00663,Fully synthetic citizen; not a real person.
CIT-00664,Fully synthetic citizen; not a real person.
CIT-00665,Fully synthetic citizen; not a real person.
CIT-00666,Fully synthetic citizen; not a real person.
CIT-00667,Fully synthetic citizen; not a real person.
CIT-00668,Fully synthetic citizen; not a real person.
CIT-00669,Fully synthetic citizen; not a real person.
CIT-00670,Fully synthetic citizen; not a real person.
CIT-00671,Fully synthetic citizen; not a real person.
CIT-00672,Fully synthetic citizen; not a real person.
CIT-00673,Fully synthetic citizen; not a real person.
CIT-00674,Fully synthetic citizen; not a real person.
CIT-00675,Fully synthetic citizen; not a real person.
CIT-00676,Fully synthetic citizen; not a real person.
CIT-00677,Fully synthetic citizen; not a real person.
CIT-00678,Fully synthetic citizen; not a real person.
CIT-00679,Fully synthetic citizen; not a real person.
CIT-00680,Fully synthetic citizen; not a real person.
CIT-00681,Fully synthetic citizen; not a real person.
CIT-00682,Fully synthetic citizen; not a real person.
CIT-00683,Fully synthetic citizen; not a real person.
CIT-00684,Fully synthetic citizen; not a real person.
CIT-00685,Fully synthetic citizen; not a real person.
CIT-00686,Fully synthetic citizen; not a real person.
CIT-00687,Fully synthetic citizen; not a real person.
CIT-00688,Fully synthetic citizen; not a real person.
CIT-00689,Fully synthetic citizen; not a real person.
CIT-00690,Fully synthetic citizen; not a real person.
CIT-00691,Fully synthetic citizen; not a real person.
CIT-00692,Fully synthetic citizen; not a real person.
CIT-00693,Fully synthetic citizen; not a real person.
CIT-00694,Fully synthetic citizen; not a real person.
CIT-00695,Fully synthetic citizen; not a real person.
CIT-00696,Fully synthetic citizen; not a real person.
CIT-00697,Fully synthetic citizen; not a real person.
CIT-00698,Fully synthetic citizen; not a real person.
CIT-00699,Fully synthetic citizen; not a real person.
CIT-00700,Fully synthetic citizen; not a real person.
CIT-00701,Fully synthetic citizen; not a real person.
CIT-00702,Fully synthetic citizen; not a real person.
CIT-00703,Fully synthetic citizen; not a real person.
CIT-00704,Fully synthetic citizen; not a real person.
CIT-00705,Fully synthetic citizen; not a real person.
CIT-00706,Fully synthetic citizen; not a real person.
CIT-00707,Fully synthetic citizen; not a real person.
CIT-00708,Fully synthetic citizen; not a real person.
CIT-00709,Fully synthetic citizen; not a real person.
CIT-00710,Fully synthetic citizen; not a real person.
CIT-00711,Fully synthetic citizen; not a real person.
CIT-00712,Fully synthetic citizen; not a real person.
CIT-00713,Fully synthetic citizen; not a real person.
CIT-00714,Fully synthetic citizen; not a real person.
CIT-00715,Fully synthetic citizen; not a real person.
CIT-00716,Fully synthetic citizen; not a real person.
CIT-00717,Fully synthetic citizen; not a real person.
CIT-00718,Fully synthetic citizen; not a real person.
CIT-00719,Fully synthetic citizen; not a real person.
CIT-00720,Fully synthetic citizen; not a real person.
CIT-00721,Fully synthetic citizen; not a real person.
CIT-00722,Fully synthetic citizen; not a real person.
CIT-00723,Fully synthetic citizen; not a real person.
CIT-00724,Fully synthetic citizen; not a real person.
CIT-00725,Fully synthetic citizen; not a real person.
CIT-00726,Fully synthetic citizen; not a real person.
CIT-00727,Fully synthetic citizen; not a real person.
CIT-00728,Fully synthetic citizen; not a real person.
CIT-00729,Fully synthetic citizen; not a real person.
CIT-00730,Fully synthetic citizen; not a real person.
CIT-00731,Fully synthetic citizen; not a real person.
CIT-00732,Fully synthetic citizen; not a real person.
CIT-00733,Fully synthetic citizen; not a real person.
CIT-00734,Fully synthetic citizen; not a real person.
CIT-00735,Fully synthetic citizen; not a real person.
CIT-00736,Fully synthetic citizen; not a real person.
CIT-00737,Fully synthetic citizen; not a real person.
CIT-00738,Fully synthetic citizen; not a real person.
CIT-00739,Fully synthetic citizen; not a real person.
CIT-00740,Fully synthetic citizen; not a real person.
CIT-00741,Fully synthetic citizen; not a real person.
CIT-00742,Fully synthetic citizen; not a real person.
CIT-00743,Fully synthetic citizen; not a real person.
CIT-00744,Fully synthetic citizen; not a real person.
CIT-00745,Fully synthetic citizen; not a real person.
CIT-00746,Fully synthetic citizen; not a real person.
CIT-00747,Fully synthetic citizen; not a real person.
CIT-00748,Fully synthetic citizen; not a real person.
CIT-00749,Fully synthetic citizen; not a real person.
CIT-00750,Fully synthetic citizen; not a real person.
CIT-00751,Fully synthetic citizen; not a real person.
CIT-00752,Fully synthetic citizen; not a real person.
CIT-00753,Fully synthetic citizen; not a real person.
CIT-00754,Fully synthetic citizen; not a real person.
CIT-00755,Fully synthetic citizen; not a real person.
CIT-00756,Fully synthetic citizen; not a real person.
CIT-00757,Fully synthetic citizen; not a real person.
CIT-00758,Fully synthetic citizen; not a real person.
CIT-00759,Fully synthetic citizen; not a real person.
CIT-00760,Fully synthetic citizen; not a real person.
CIT-00761,Fully synthetic citizen; not a real person.
CIT-00762,Fully synthetic citizen; not a real person.
CIT-00763,Fully synthetic citizen; not a real person.
CIT-00764,Fully synthetic citizen; not a real person.
CIT-00765,Fully synthetic citizen; not a real person.
CIT-00766,Fully synthetic citizen; not a real person.
CIT-00767,Fully synthetic citizen; not a real person.
CIT-00768,Fully synthetic citizen; not a real person.
CIT-00769,Fully synthetic citizen; not a real person.
CIT-00770,Fully synthetic citizen; not a real person.
CIT-00771,Fully synthetic citizen; not a real person.
CIT-00772,Fully synthetic citizen; not a real person.
CIT-00773,Fully synthetic citizen; not a real person.
CIT-00774,Fully synthetic citizen; not a real person.
CIT-00775,Fully synthetic citizen; not a real person.
CIT-00776,Fully synthetic citizen; not a real person.
CIT-00777,Fully synthetic citizen; not a real person.
CIT-00778,Fully synthetic citizen; not a real person.
CIT-00779,Fully synthetic citizen; not a real person.
CIT-00780,Fully synthetic citizen; not a real person.
CIT-00781,Fully synthetic citizen; not a real person.
CIT-00782,Fully synthetic citizen; not a real person.
CIT-00783,Fully synthetic citizen; not a real person.
CIT-00784,Fully synthetic citizen; not a real person.
CIT-00785,Fully synthetic citizen; not a real person.
CIT-00786,Fully synthetic citizen; not a real person.
CIT-00787,Fully synthetic citizen; not a real person.
CIT-00788,Fully synthetic citizen; not a real person.
CIT-00789,Fully synthetic citizen; not a real person.
CIT-00790,Fully synthetic citizen; not a real person.
CIT-00791,Fully synthetic citizen; not a real person.
CIT-00792,Fully synthetic citizen; not a real person.
CIT-00793,Fully synthetic citizen; not a real person.
CIT-00794,Fully synthetic citizen; not a real person.
CIT-00795,Fully synthetic citizen; not a real person.
CIT-00796,Fully synthetic citizen; not a real person.
CIT-00797,Fully synthetic citizen; not a real person.
CIT-00798,Fully synthetic citizen; not a real person.
CIT-00799,Fully synthetic citizen; not a real person.
CIT-00800,Fully synthetic citizen; not a real person.
CIT-00801,Fully synthetic citizen; not a real person.
CIT-00802,Fully synthetic citizen; not a real person.
CIT-00803,Fully synthetic citizen; not a real person.
CIT-00804,Fully synthetic citizen; not a real person.
CIT-00805,Fully synthetic citizen; not a real person.
CIT-00806,Fully synthetic citizen; not a real person.
CIT-00807,Fully synthetic citizen; not a real person.
CIT-00808,Fully synthetic citizen; not a real person.
CIT-00809,Fully synthetic citizen; not a real person.
CIT-00810,Fully synthetic citizen; not a real person.
CIT-00811,Fully synthetic citizen; not a real person.
CIT-00812,Fully synthetic citizen; not a real person.
CIT-00813,Fully synthetic citizen; not a real person.
CIT-00814,Fully synthetic citizen; not a real person.
CIT-00815,Fully synthetic citizen; not a real person.
CIT-00816,Fully synthetic citizen; not a real person.
CIT-00817,Fully synthetic citizen; not a real person.
CIT-00818,Fully synthetic citizen; not a real person.
CIT-00819,Fully synthetic citizen; not a real person.
CIT-00820,Fully synthetic citizen; not a real person.
CIT-00821,Fully synthetic citizen; not a real person.
CIT-00822,Fully synthetic citizen; not a real person.
CIT-00823,Fully synthetic citizen; not a real person.
CIT-00824,Fully synthetic citizen; not a real person.
CIT-00825,Fully synthetic citizen; not a real person.
CIT-00826,Fully synthetic citizen; not a real person.
CIT-00827,Fully synthetic citizen; not a real person.
CIT-00828,Fully synthetic citizen; not a real person.
CIT-00829,Fully synthetic citizen; not a real person.
CIT-00830,Fully synthetic citizen; not a real person.
CIT-00831,Fully synthetic citizen; not a real person.
CIT-00832,Fully synthetic citizen; not a real person.
CIT-00833,Fully synthetic citizen; not a real person.
CIT-00834,Fully synthetic citizen; not a real person.
