order_id,store_id,product_id,quantity,order_date,status
ORD-00410,STORE-0035,PROD-01757,42,2026-06-23,shipped
ORD-00411,STORE-0018,PROD-04865,36,2026-03-12,delivered
ORD-00412,STORE-0142,PROD-00123,10,2026-05-01,delivered
ORD-00413,STORE-0017,PROD-04890,32,2026-03-20,delivered
ORD-00414,STORE-0395,PROD-03121,37,2026-06-08,shipped
ORD-00415,STORE-0283,PROD-00930,42,2026-06-09,cancelled
ORD-00416,STORE-0062,PROD-01432,19,2026-07-02,cancelled
ORD-00417,STORE-0435,PROD-00145,8,2026-05-18,shipped
ORD-00418,STORE-0457,PROD-01194,16,2026-02-07,delivered
ORD-00419,STORE-0189,PROD-00064,45,2026-03-24,shipped
ORD-00420,STORE-0421,PROD-03850,22,2026-05-01,shipped
ORD-00421,STORE-0099,PROD-03089,44,2026-03-25,pending
ORD-00422,STORE-0263,PROD-01714,23,2026-05-04,pending
ORD-00423,STORE-0118,PROD-01707,14,2026-06-18,delivered
ORD-00424,STORE-0249,PROD-04103,40,2026-01-12,delivered
ORD-00425,STORE-0489,PROD-03268,41,2026-07-11,pending
ORD-00426,STORE-0127,PROD-00793,36,2026-06-04,pending
ORD-00427,STORE-0340,PROD-00230,11,2026-05-09,delivered
ORD-00428,STORE-0261,PROD-02996,12,2026-03-26,shipped
ORD-00429,STORE-0136,PROD-04354,16,2026-08-01,shipped
ORD-00430,STORE-0163,PROD-00936,10,2026-01-11,shipped
ORD-00431,STORE-0106,PROD-02171,24,2026-02-14,cancelled
ORD-00432,STORE-0201,PROD-00631,17,2026-04-05,pending
ORD-00433,STORE-0220,PROD-04738,24,2026-08-03,delivered
ORD-00434,STORE-0483,PROD-02062,16,2026-04-14,shipped
ORD-00435,STORE-0391,PROD-00739,32,2026-05-26,cancelled
ORD-00436,STORE-0271,PROD-03859,1,2026-05-17,cancelled
ORD-00437,STORE-0300,PROD-01242,32,2026-03-17,pending
ORD-00438,STORE-0084,PROD-03748,34,2026-05-16,shipped
ORD-00439,STORE-0418,PROD-02410,6,2026-05-21,cancelled
ORD-00440,STORE-0070,PROD-01648,16,2026-03-22,pending
ORD-00441,STORE-0044,PROD-04698,15,2026-07-28,delivered
ORD-00442,STORE-0099,PROD-00471,39,2026-05-17,cancelled
ORD-00443,STORE-0446,PROD-02575,15,2026-06-13,pending
ORD-00444,STORE-0076,PROD-00890,24,2026-02-22,pending
ORD-00445,STORE-0431,PROD-03514,50,2026-06-12,pending
ORD-00446,STORE-0073,PROD-04981,18,2026-04-14,delivered
ORD-00447,STORE-0494,PROD-04681,24,2026-03-13,cancelled
ORD-00448,STORE-0096,PROD-01630,24,2026-08-01,shipped
ORD-00449,STORE-0031,PROD-02851,13,2026-04-06,delivered
ORD-00450,STORE-0498,PROD-00950,31,2026-05-11,delivered
ORD-00451,STORE-0218,PROD-03141,38,2026-03-26,delivered
ORD-00452,STORE-0465,PROD-03489,13,2026-04-01,cancelled
ORD-00453,STORE-0445,PROD-03192,4,2026-03-18,shipped
ORD-00454,STORE-0412,PROD-00213,49,2026-04-17,cancelled
ORD-00455,STORE-0120,PROD-00327,50,2026-06-07,shipped
ORD-00456,STORE-0292,PROD-00761,23,2026-07-03,delivered
ORD-00457,STORE-0495,PROD-04338,17,2026-04-15,cancelled
ORD-00458,STORE-0350,PROD-01933,44,2026-06-25,delivered
ORD-00459,STORE-0105,PROD-04101,18,2026-04-13,delivered
ORD-00460,STORE-0085,PROD-04484,28,2026-03-07,delivered
ORD-00461,STORE-0048,PROD-01590,5,2026-07-05,pending
ORD-00462,STORE-0139,PROD-04812,23,2026-08-10,delivered
ORD-00463,STORE-0215,PROD-00276,17,2026-01-27,delivered
ORD-00464,STORE-0323,PROD-00032,15,2026-06-03,pending
ORD-00465,STORE-0225,PROD-00333,6,2026-01-13,shipped
ORD-00466,STORE-0188,PROD-03025,13,2026-01-20,cancelled
ORD-00467,STORE-0198,PROD-01363,1,2026-02-05,delivered
ORD-00468,STORE-0473,PROD-04956,2,2026-08-02,cancelled
ORD-00469,STORE-0087,PROD-00060,21,2026-01-16,delivered
ORD-00470,STORE-0105,PROD-00099,17,2026-04-10,delivered
ORD-00471,STORE-0070,PROD-00370,25,2026-03-15,shipped
ORD-00472,STORE-0061,PROD-02890,6,2026-04-05,delivered
ORD-00473,STORE-0440,PROD-04214,19,2026-04-11,pending
ORD-00474,STORE-0269,PROD-03102,1,2026-01-03,shipped
ORD-00475,STORE-0282,PROD-04104,24,2026-04-19,delivered
ORD-00476,STORE-0006,PROD-03739,43,2026-04-07,pending
ORD-00477,STORE-0278,PROD-00254,44,2026-03-03,delivered
ORD-00478,STORE-0083,PROD-02885,6,2026-07-09,pending
ORD-00479,STORE-0334,PROD-02865,35,2026-08-01,delivered
ORD-00480,STORE-0361,PROD-03210,6,2026-06-13,delivered
ORD-00481,STORE-0484,PROD-03547,22,2026-07-23,pending
ORD-00482,STORE-0292,PROD-03631,5,2026-05-26,shipped
ORD-00483,STORE-0340,PROD-01455,4,2026-05-23,pending
ORD-00484,STORE-0153,PROD-03830,49,2026-03-06,cancelled
ORD-00485,STORE-0284,PROD-01090,21,2026-05-21,pending
ORD-00486,STORE-0031,PROD-00142,21,2026-04-20,shipped
ORD-00487,STORE-0167,PROD-02098,27,2026-06-16,shipped
ORD-00488,STORE-0410,PROD-00088,45,2026-06-02,cancelled
ORD-00489,STORE-0369,PROD-03484,37,2026-01-17,delivered
ORD-00490,STORE-0271,PROD-04272,44,2026-04-22,cancelled
ORD-00491,STORE-0109,PROD-04028,49,2026-06-04,cancelled
ORD-00492,STORE-0342,PROD-01118,31,2026-01-22,pending
ORD-00493,STORE-0237,PROD-04619,48,2026-04-10,pending
ORD-00494,STORE-0318,PROD-01410,45,2026-08-05,delivered
ORD-00495,STORE-0031,PROD-00973,47,2026-02-23,cancelled
ORD-00496,STORE-0153,PROD-04802,38,2026-07-01,shipped
ORD-00497,STORE-0434,PROD-00108,14,2026-05-19,pending
ORD-00498,STORE-0190,PROD-01003,41,2026-02-15,shipped
ORD-00499,STORE-0462,PROD-04743,21,2026-04-28,delivered
ORD-00500,STORE-0459,PROD-01445,11,2026-08-07,cancelled
ORD-00501,STORE-0445,PROD-02522,26,2026-03-23,pending
ORD-00502,STORE-0321,PROD-03497,42,2026-01-15,delivered
ORD-00503,STORE-0384,PROD-04527,22,2026-01-11,shipped
ORD-00504,STORE-0144,PROD-01498,42,2026-01-20,pending
ORD-00505,STORE-0419,PROD-03062,42,2026-01-26,pending
ORD-00506,STORE-0431,PROD-01715,28,2026-03-01,cancelled
ORD-00507,STORE-0048,PROD-00975,35,2026-01-07,pending
ORD-00508,STORE-0025,PROD-00519,3,2026-06-26,pending
ORD-00509,STORE-0036,PROD-03689,32,2026-06-08,cancelled
ORD-00510,STORE-0381,PROD-01137,39,2026-04-20,shipped
ORD-00511,STORE-0277,PROD-02054,29,2026-02-20,shipped
ORD-00512,STORE-0299,PROD-00180,35,2026-03-18,pending
ORD-00513,STORE-0425,PROD-02413,12,2026-07-06,cancelled
ORD-00514,STORE-0356,PROD-03963,3,2026-07-06,delivered
ORD-00515,STORE-0291,PROD-01620,30,2026-04-17,delivered
ORD-00516,STORE-0251,PROD-01202,8,2026-07-12,pending
ORD-00517,STORE-0079,PROD-02784,46,2026-03-21,pending
ORD-00518,STORE-0150,PROD-04354,39,2026-08-17,cancelled
ORD-00519,STORE-0370,PROD-04650,36,2026-03-03,shipped
ORD-00520,STORE-0308,PROD-02817,31,2026-03-04,delivered
ORD-00521,STORE-0170,PROD-01026,21,2026-01-03,cancelled
ORD-00522,STORE-0082,PROD-03703,14,2026-02-01,delivered
ORD-00523,STORE-0334,PROD-01461,45,2026-01-14,delivered
ORD-00524,STORE-0469,PROD-01758,18,2026-08-08,delivered
ORD-00525,STORE-0145,PROD-02393,23,2026-04-18,delivered
ORD-00526,STORE-0493,PROD-04326,11,2026-06-26,shipped
ORD-00527,STORE-0167,PROD-04858,1,2026-04-24,pending
ORD-00528,STORE-0232,PROD-03646,47,2026-04-02,delivered
ORD-00529,STORE-0088,PROD-00230,21,2026-04-09,pending
ORD-00530,STORE-0003,PROD-04486,2,2026-06-14,shipped
ORD-00531,STORE-0476,PROD-02003,20,2026-04-12,cancelled
ORD-00532,STORE-0383,PROD-02434,44,2026-05-24,shipped
ORD-00533,STORE-0115,PROD-01325,14,2026-08-15,pending
ORD-00534,STORE-0310,PROD-02870,30,2026-01-26,pending
ORD-00535,STORE-0361,PROD-01695,1,2026-02-18,pending
ORD-00536,STORE-0351,PROD-04772,10,2026-02-03,cancelled
ORD-00537,STORE-0073,PROD-01207,10,2026-07-14,shipped
ORD-00538,STORE-0434,PROD-02880,5,2026-05-07,pending
ORD-00539,STORE-0293,PROD-02009,21,2026-03-04,shipped
ORD-00540,STORE-0073,PROD-03681,26,2026-01-14,shipped
ORD-00541,STORE-0154,PROD-04562,7,2026-08-25,shipped
ORD-00542,STORE-0172,PROD-02806,32,2026-03-18,delivered
ORD-00543,STORE-0480,PROD-02329,13,2026-06-17,delivered
ORD-00544,STORE-0332,PROD-04650,16,2026-01-18,shipped
ORD-00545,STORE-0080,PROD-00891,14,2026-04-25,delivered
ORD-00546,STORE-0500,PROD-01447,32,2026-07-15,pending
ORD-00547,STORE-0013,PROD-01205,46,2026-04-28,pending
ORD-00548,STORE-0026,PROD-04146,3,2026-06-17,delivered
ORD-00549,STORE-0125,PROD-00004,14,2026-06-22,pending
ORD-00550,STORE-0106,PROD-03045,46,2026-03-28,cancelled
ORD-00551,STORE-0261,PROD-00562,41,2026-08-20,cancelled
ORD-00552,STORE-0067,PROD-00615,29,2026-07-11,cancelled
ORD-00553,STORE-0078,PROD-00159,48,2026-04-13,pending
ORD-00554,STORE-0033,PROD-00500,22,2026-05-14,shipped
ORD-00555,STORE-0053,PROD-00253,36,2026-01-03,delivered
ORD-00556,STORE-0480,PROD-04848,49,2026-07-12,cancelled
ORD-00557,STORE-0015,PROD-02908,38,2026-03-18,pending
ORD-00558,STORE-0308,PROD-01657,4,2026-03-12,shipped
ORD-00559,STORE-0115,PROD-02759,24,2026-06-01,cancelled
ORD-00560,STORE-0412,PROD-03839,13,2026-05-15,pending
ORD-00561,STORE-0239,PROD-02489,39,2026-08-07,delivered
ORD-00562,STORE-0334,PROD-01552,34,2026-05-24,delivered
ORD-00563,STORE-0431,PROD-03721,24,2026-07-28,shipped
ORD-00564,STORE-0237,PROD-02812,14,2026-01-19,pending
ORD-00565,STORE-0238,PROD-04356,36,2026-06-24,shipped
ORD-00566,STORE-0195,PROD-02408,11,2026-04-21,cancelled
ORD-00567,STORE-0004,PROD-03605,2,2026-08-13,delivered
ORD-00568,STORE-0440,PROD-03014,2,2026-02-12,pending
ORD-00569,STORE-0332,PROD-04470,17,2026-06-25,shipped
ORD-00570,STORE-0323,PROD-02331,47,2026-02-23,pending
ORD-00571,STORE-0072,PROD-03640,5,2026-06-23,shipped
ORD-00572,STORE-0348,PROD-02284,45,2026-06-17,delivered
ORD-00573,STORE-0406,PROD-02272,24,2026-02-28,pending
ORD-00574,STORE-0173,PROD-02562,8,2026-01-03,shipped
ORD-00575,STORE-0415,PROD-00763,11,2026-08-26,pending
ORD-00576,STORE-0337,PROD-02129,25,2026-07-26,delivered
ORD-00577,STORE-0380,PROD-04201,1,2026-08-17,shipped
ORD-00578,STORE-0018,PROD-00993,9,2026-04-20,pending
ORD-00579,STORE-0321,PROD-02267,17,2026-04-26,delivered
ORD-00580,STORE-0386,PROD-03905,15,2026-05-08,delivered
ORD-00581,STORE-0454,PROD-00925,46,2026-08-05,shipped
ORD-00582,STORE-0173,PROD-02417,19,2026-08-14,shipped
ORD-00583,STORE-0209,PROD-02203,42,2026-01-27,delivered
ORD-00584,STORE-0267,PROD-01286,18,2026-01-18,cancelled
ORD-00585,STORE-0391,PROD-02481,30,2026-01-08,shipped
ORD-00586,STORE-0270,PROD-00432,22,2026-05-07,shipped
ORD-00587,STORE-0436,PROD-01115,47,2026-05-25,pending
ORD-00588,STORE-0151,PROD-01682,33,2026-04-13,delivered
ORD-00589,STORE-0494,PROD-03154,39,2026-08-02,shipped
ORD-00590,STORE-0142,PROD-03695,27,2026-05-08,shipped
ORD-00591,STORE-0082,PROD-03849,36,2026-08-15,cancelled
ORD-00592,STORE-0401,PROD-02502,7,2026-02-05,pending
ORD-00593,STORE-0235,PROD-02753,38,2026-07-28,delivered
ORD-00594,STORE-0320,PROD-00704,20,2026-06-28,shipped
ORD-00595,STORE-0366,PROD-03888,25,2026-07-12,shipped
ORD-00596,STORE-0136,PROD-04014,23,2026-03-24,cancelled
ORD-00597,STORE-0163,PROD-04936,49,2026-02-13,cancelled
ORD-00598,STORE-0367,PROD-02187,11,2026-05-16,pending
ORD-00599,STORE-0122,PROD-04975,6,2026-01-27,cancelled
ORD-00600,STORE-0021,PROD-03446,20,2026-04-16,cancelled
ORD-00601,STORE-0084,PROD-04573,15,2026-03-20,pending
ORD-00602,STORE-0415,PROD-01140,4,2026-04-24,shipped
ORD-00603,STORE-0482,PROD-01530,14,2026-05-25,delivered
ORD-00604,STORE-0299,PROD-02767,43,2026-03-25,shipped
ORD-00605,STORE-0458,PROD-02335,37,2026-01-28,shipped
ORD-00606,STORE-0214,PROD-02705,43,2026-01-18,pending
ORD-00607,STORE-0003,PROD-00394,11,2026-07-08,cancelled
ORD-00608,STORE-0291,PROD-03808,4,2026-08-24,pending
ORD-00609,STORE-0016,PROD-00314,31,2026-03-19,shipped
ORD-00610,STORE-0174,PROD-03629,33,2026-03-16,delivered
ORD-00611,STORE-0425,PROD-04129,1,2026-02-03,shipped
ORD-00612,STORE-0383,PROD-02897,18,2026-02-22,cancelled
ORD-00613,STORE-0378,PROD-00552,20,2026-01-16,delivered
ORD-00614,STORE-0289,PROD-00980,28,2026-08-21,pending
ORD-00615,STORE-0157,PROD-03102,16,2026-03-04,delivered
ORD-00616,STORE-0287,PROD-01388,17,2026-01-19,delivered
ORD-00617,STORE-0407,PROD-01833,5,2026-06-20,shipped
ORD-00618,STORE-0476,PROD-00078,3,2026-08-28,cancelled
ORD-00619,STORE-0178,PROD-01918,21,2026-01-08,delivered
ORD-00620,STORE-0158,PROD-02155,9,2026-04-19,pending
ORD-00621,STORE-0176,PROD-04232,16,2026-02-15,pending
ORD-00622,STORE-0191,PROD-01948,5,2026-07-25,shipped
ORD-00623,STORE-0005,PROD-00273,50,2026-05-17,pending
ORD-00624,STORE-0260,PROD-04893,25,2026-07-09,shipped
ORD-00625,STORE-0402,PROD-02875,39,2026-05-28,cancelled
ORD-00626,STORE-0426,PROD-02556,5,2026-08-11,shipped
ORD-00627,STORE-0065,PROD-00380,42,2026-07-16,pending
ORD-00628,STORE-0088,PROD-04805,24,2026-04-19,delivered
ORD-00629,STORE-0310,PROD-02185,16,2026-03-16,delivered
ORD-00630,STORE-0096,PROD-02533,5,2026-06-11,delivered
ORD-00631,STORE-0067,PROD-02028,39,2026-04-06,shipped
ORD-00632,STORE-0010,PROD-00454,43,2026-06-17,pending
ORD-00633,STORE-0016,PROD-00975,44,2026-03-02,shipped
ORD-00634,STORE-0102,PROD-02125,4,2026-04-17,cancelled
ORD-00635,STORE-0431,PROD-04144,21,2026-01-21,cancelled
ORD-00636,STORE-0254,PROD-04568,50,2026-03-27,pending
ORD-00637,STORE-0456,PROD-02694,12,2026-03-09,cancelled
ORD-00638,STORE-0039,PROD-03414,12,2026-01-24,pending
ORD-00639,STORE-0420,PROD-04550,24,2026-07-24,delivered
ORD-00640,STORE-0253,PROD-00031,19,2026-08-28,cancelled
ORD-00641,STORE-0257,PROD-00352,6,2026-01-25,shipped
ORD-00642,STORE-0219,PROD-03376,37,2026-02-25,delivered
ORD-00643,STORE-0078,PROD-04941,4,2026-03-13,cancelled
ORD-00644,STORE-0255,PROD-04461,8,2026-07-04,pending
ORD-00645,STORE-0207,PROD-01146,2,2026-05-02,delivered
ORD-00646,STORE-0122,PROD-03157,9,2026-06-03,pending
ORD-00647,STORE-0115,PROD-01264,31,2026-04-14,shipped
ORD-00648,STORE-0070,PROD-00336,5,2026-05-26,pending
ORD-00649,STORE-0215,PROD-01573,1,2026-03-22,cancelled
ORD-00650,STORE-0429,PROD-02191,16,2026-04-02,delivered
ORD-00651,STORE-0193,PROD-03254,36,2026-01-18,delivered
ORD-00652,STORE-0026,PROD-00228,26,2026-04-27,shipped
ORD-00653,STORE-0156,PROD-01787,8,2026-06-19,cancelled
ORD-00654,STORE-0302,PROD-04914,50,2026-06-05,delivered
ORD-00655,STORE-0331,PROD-02514,45,2026-02-21,shipped
ORD-00656,STORE-0046,PROD-00090,40,2026-08-23,pending
ORD-00657,STORE-0372,PROD-02075,46,2026-03-13,pending
ORD-00658,STORE-0367,PROD-03126,46,2026-04-28,cancelled
ORD-00659,STORE-0224,PROD-03573,35,2026-05-25,cancelled
ORD-00660,STORE-0475,PROD-02690,24,2026-03-07,cancelled
ORD-00661,STORE-0116,PROD-04059,13,2026-03-25,shipped
ORD-00662,STORE-0494,PROD-03256,48,2026-01-02,cancelled
ORD-00663,STORE-0444,PROD-01301,33,2026-06-22,delivered
ORD-00664,STORE-0001,PROD-03440,50,2026-03-18,cancelled
ORD-00665,STORE-0223,PROD-03238,38,2026-03-28,delivered
ORD-00666,STORE-0068,PROD-02987,48,2026-05-12,delivered
ORD-00667,STORE-0186,PROD-04776,36,2026-03-09,delivered
ORD-00668,STORE-0048,PROD-00634,40,2026-07-25,cancelled
ORD-00669,STORE-0151,PROD-00480,34,2026-05-21,pending
ORD-00670,STORE-0255,PROD-04436,44,2026-01-20,delivered
ORD-00671,STORE-0276,PROD-04468,44,2026-03-11,shipped
ORD-00672,STORE-0277,PROD-00915,17,2026-03-08,delivered
ORD-00673,STORE-0292,PROD-02504,34,2026-08-08,delivered
ORD-00674,STORE-0012,PROD-04511,19,2026-06-22,cancelled
ORD-00675,STORE-0058,PROD-02314,47,2026-05-28,delivered
ORD-00676,STORE-0495,PROD-02572,4,2026-04-11,cancelled
ORD-00677,STORE-0463,PROD-03761,22,2026-04-01,delivered
ORD-00678,STORE-0148,PROD-00121,33,2026-07-05,cancelled
ORD-00679,STORE-0016,PROD-02560,1,2026-08-01,delivered
ORD-00680,STORE-0109,PROD-02498,37,2026-08-03,delivered
ORD-00681,STORE-0158,PROD-03362,42,2026-03-10,shipped
ORD-00682,STORE-0127,PROD-02342,46,2026-05-03,delivered
ORD-00683,STORE-0391,PROD-04330,23,2026-07-18,delivered
ORD-00684,STORE-0323,PROD-03210,22,2026-07-02,cancelled
ORD-00685,STORE-0301,PROD-00500,8,2026-06-26,pending
ORD-00686,STORE-0053,PROD-03022,36,2026-06-05,delivered
ORD-00687,STORE-0261,PROD-04148,1,2026-08-14,delivered
ORD-00688,STORE-0101,PROD-02814,39,2026-04-21,cancelled
ORD-00689,STORE-0394,PROD-04103,18,2026-05-18,shipped
ORD-00690,STORE-0164,PROD-04991,11,2026-04-21,pending
ORD-00691,STORE-0207,PROD-04856,33,2026-03-17,shipped
ORD-00692,STORE-0013,PROD-04933,6,2026-03-13,delivered
ORD-00693,STORE-0215,PROD-02825,37,2026-05-15,delivered
ORD-00694,STORE-0340,PROD-01028,44,2026-03-17,shipped
ORD-00695,STORE-0445,PROD-03072,26,2026-05-22,pending
ORD-00696,STORE-0301,PROD-04229,50,2026-04-03,pending
ORD-00697,STORE-0198,PROD-03303,25,2026-02-11,cancelled
ORD-00698,STORE-0419,PROD-04100,7,2026-08-03,shipped
ORD-00699,STORE-0323,PROD-00422,38,2026-07-23,delivered
ORD-00700,STORE-0172,PROD-00088,4,2026-02-01,delivered
ORD-00701,STORE-0088,PROD-04821,28,2026-07-11,cancelled
ORD-00702,STORE-0360,PROD-02069,27,2026-04-25,delivered
ORD-00703,STORE-0471,PROD-04809,11,2026-01-28,delivered
ORD-00704,STORE-0140,PROD-03966,20,2026-01-01,shipped
ORD-00705,STORE-0411,PROD-01393,29,2026-04-27,shipped
ORD-00706,STORE-0299,PROD-03835,21,2026-06-10,delivered
ORD-00707,STORE-0447,PROD-00648,10,2026-07-23,shipped
ORD-00708,STORE-0243,PROD-02473,16,2026-05-04,delivered
ORD-00709,STORE-0125,PROD-03069,34,2026-03-24,delivered
ORD-00710,STORE-0079,PROD-02716,5,2026-07-11,cancelled
ORD-00711,STORE-0380,PROD-03340,31,2026-04-02,cancelled
ORD-00712,STORE-0357,PROD-02788,33,2026-03-11,shipped
ORD-00713,STORE-0404,PROD-03118,28,2026-03-23,cancelled
ORD-00714,STORE-0006,PROD-03286,6,2026-04-25,pending
ORD-00715,STORE-0322,PROD-03044,32,2026-07-10,shipped
ORD-00716,STORE-0432,PROD-01086,1,2026-08-08,delivered
ORD-00717,STORE-0093,PROD-04826,15,2026-01-16,cancelled
ORD-00718,STORE-0348,PROD-01471,30,2026-08-20,delivered
ORD-00719,STORE-0108,PROD-04030,13,2026-06-27,delivered
ORD-00720,STORE-0301,PROD-01365,22,2026-01-15,shipped
ORD-00721,STORE-0327,PROD-03949,20,2026-07-17,shipped
ORD-00722,STORE-0131,PROD-01482,50,2026-06-26,pending
ORD-00723,STORE-0241,PROD-01119,38,2026-02-22,cancelled
ORD-00724,STORE-0389,PROD-03837,38,2026-02-12,cancelled
ORD-00725,STORE-0428,PROD-02708,16,2026-04-18,shipped
ORD-00726,STORE-0198,PROD-00296,26,2026-08-25,delivered
ORD-00727,STORE-0280,PROD-01766,11,2026-02-27,pending
ORD-00728,STORE-0427,PROD-04509,34,2026-06-15,delivered
ORD-00729,STORE-0185,PROD-00033,30,2026-08-23,shipped
ORD-00730,STORE-0081,PROD-04466,49,2026-05-25,shipped
ORD-00731,STORE-0077,PROD-04083,26,2026-07-10,cancelled
ORD-00732,STORE-0236,PROD-02385,8,2026-02-23,cancelled
ORD-00733,STORE-0206,PROD-03307,22,2026-04-01,delivered
ORD-00734,STORE-0462,PROD-02785,42,2026-02-01,cancelled
ORD-00735,STORE-0188,PROD-03033,1,2026-07-14,pending
ORD-00736,STORE-0069,PROD-03571,41,2026-08-09,cancelled
ORD-00737,STORE-0231,PROD-04984,31,2026-08-26,delivered
ORD-00738,STORE-0210,PROD-02420,10,2026-02-18,cancelled
ORD-00739,STORE-0054,PROD-02538,37,2026-01-24,pending
ORD-00740,STORE-0452,PROD-02021,22,2026-03-02,pending
ORD-00741,STORE-0243,PROD-01316,29,2026-05-08,cancelled
ORD-00742,STORE-0056,PROD-04460,5,2026-05-08,delivered
ORD-00743,STORE-0111,PROD-04382,40,2026-08-09,shipped
ORD-00744,STORE-0232,PROD-02651,5,2026-06-12,delivered
ORD-00745,STORE-0460,PROD-04959,5,2026-07-09,pending
ORD-00746,STORE-0269,PROD-03534,50,2026-02-27,shipped
ORD-00747,STORE-0128,PROD-01182,46,2026-02-03,cancelled
ORD-00748,STORE-0150,PROD-03712,6,2026-04-11,shipped
ORD-00749,STORE-0392,PROD-01745,35,2026-01-10,delivered
ORD-00750,STORE-0215,PROD-03237,3,2026-04-03,delivered
ORD-00751,STORE-0498,PROD-00907,47,2026-02-20,pending
ORD-00752,STORE-0445,PROD-04620,2,2026-05-13,delivered
ORD-00753,STORE-0352,PROD-00985,12,2026-06-18,cancelled
ORD-00754,STORE-0087,PROD-00926,44,2026-07-18,shipped
ORD-00755,STORE-0030,PROD-01553,5,2026-07-16,delivered
ORD-00756,STORE-0459,PROD-04304,30,2026-04-17,delivered
ORD-00757,STORE-0370,PROD-04232,26,2026-02-20,cancelled
ORD-00758,STORE-0025,PROD-03529,14,2026-06-14,shipped
ORD-00759,STORE-0230,PROD-02555,44,2026-05-10,cancelled
ORD-00760,STORE-0238,PROD-04194,43,2026-03-18,delivered
ORD-00761,STORE-0059,PROD-01733,46,2026-07-25,cancelled
ORD-00762,STORE-0495,PROD-03584,5,2026-05-09,delivered
ORD-00763,STORE-0440,PROD-03613,20,2026-01-09,shipped
ORD-00764,STORE-0187,PROD-03890,5,2026-03-02,delivered
ORD-00765,STORE-0482,PROD-04605,2,2026-07-11,cancelled
ORD-00766,STORE-0082,PROD-02233,28,2026-06-18,delivered
ORD-00767,STORE-0313,PROD-03342,26,2026-05-05,cancelled
ORD-00768,STORE-0373,PROD-00074,41,2026-04-10,delivered
ORD-00769,STORE-0004,PROD-03612,20,2026-03-27,delivered
ORD-00770,STORE-0189,PROD-02304,17,2026-02-07,shipped
ORD-00771,STORE-0357,PROD-02645,3,2026-01-07,cancelled
ORD-00772,STORE-0363,PROD-03006,41,2026-03-04,pending
ORD-00773,STORE-0183,PROD-01890,28,2026-01-05,cancelled
ORD-00774,STORE-0242,PROD-00355,43,2026-01-27,delivered
ORD-00775,STORE-0170,PROD-02000,18,2026-08-20,delivered
ORD-00776,STORE-0337,PROD-01783,15,2026-06-15,delivered
ORD-00777,STORE-0207,PROD-02229,28,2026-07-08,shipped
ORD-00778,STORE-0312,PROD-03977,8,2026-01-08,cancelled
ORD-00779,STORE-0488,PROD-02867,27,2026-08-27,cancelled
ORD-00780,STORE-0235,PROD-01312,21,2026-03-03,shipped
ORD-00781,STORE-0196,PROD-04943,48,2026-04-05,cancelled
ORD-00782,STORE-0009,PROD-00589,38,2026-03-13,shipped
ORD-00783,STORE-0251,PROD-03941,47,2026-05-05,shipped
ORD-00784,STORE-0463,PROD-01377,41,2026-03-15,cancelled
ORD-00785,STORE-0408,PROD-01265,27,2026-07-14,shipped
ORD-00786,STORE-0256,PROD-02099,50,2026-06-08,shipped
ORD-00787,STORE-0186,PROD-01502,3,2026-06-02,delivered
ORD-00788,STORE-0128,PROD-00147,18,2026-02-10,cancelled
ORD-00789,STORE-0065,PROD-03422,1,2026-07-09,delivered
ORD-00790,STORE-0380,PROD-03079,1,2026-05-24,pending
ORD-00791,STORE-0240,PROD-02268,14,2026-08-07,pending
ORD-00792,STORE-0408,PROD-00519,2,2026-02-28,delivered
ORD-00793,STORE-0462,PROD-00423,9,2026-07-09,delivered
ORD-00794,STORE-0219,PROD-04368,41,2026-03-28,delivered
ORD-00795,STORE-0418,PROD-01036,39,2026-02-05,delivered
ORD-00796,STORE-0034,PROD-04234,23,2026-06-02,cancelled
ORD-00797,STORE-0230,PROD-00379,44,2026-05-19,delivered
ORD-00798,STORE-0164,PROD-03936,35,2026-06-08,cancelled
ORD-00799,STORE-0128,PROD-02085,7,2026-06-03,delivered
ORD-00800,STORE-0254,PROD-02642,13,2026-08-09,pending
ORD-00801,STORE-0185,PROD-03485,20,2026-01-18,delivered
ORD-00802,STORE-0452,PROD-04213,1,2026-01-03,cancelled
ORD-00803,STORE-0360,PROD-04835,4,2026-05-03,cancelled
ORD-00804,STORE-0143,PROD-04793,40,2026-04-27,delivered
ORD-00805,STORE-0203,PROD-04150,16,2026-04-04,shipped
ORD-00806,STORE-0125,PROD-03390,6,2026-01-17,shipped
ORD-00807,STORE-0003,PROD-04689,22,2026-08-27,delivered
ORD-00808,STORE-0304,PROD-00329,23,2026-07-03,cancelled
ORD-00809,STORE-0496,PROD-02757,15,2026-01-09,pending
ORD-00810,STORE-0230,PROD-03658,41,2026-02-06,pending
ORD-00811,STORE-0038,PROD-01193,23,2026-01-28,delivered
ORD-00812,STORE-0122,PROD-00271,24,2026-01-25,shipped
ORD-00813,STORE-0379,PROD-00686,13,2026-08-06,shipped
ORD-00814,STORE-0384,PROD-03799,44,2026-05-02,shipped
ORD-00815,STORE-0348,PROD-00224,16,2026-01-22,shipped
ORD-00816,STORE-0045,PROD-04337,3,2026-07-03,shipped
ORD-00817,STORE-0145,PROD-00017,44,2026-04-25,cancelled
ORD-00818,STORE-0447,PROD-01444,12,2026-05-13,delivered
ORD-00819,STORE-0082,PROD-04730,33,2026-03-24,pending
