inventory_id,store_id,product_id,quantity_on_hand,reorder_point
INV-00581,STORE-0142,PROD-04200,164,17
INV-00582,STORE-0137,PROD-04198,111,27
INV-00583,STORE-0098,PROD-01720,164,16
INV-00584,STORE-0076,PROD-03585,58,21
INV-00585,STORE-0370,PROD-04982,84,31
INV-00586,STORE-0469,PROD-04491,29,51
INV-00587,STORE-0373,PROD-03099,82,52
INV-00588,STORE-0140,PROD-03648,117,49
INV-00589,STORE-0261,PROD-04420,134,19
INV-00590,STORE-0499,PROD-01610,139,22
INV-00591,STORE-0302,PROD-01610,105,22
INV-00592,STORE-0332,PROD-00605,29,33
INV-00593,STORE-0225,PROD-01727,6,36
INV-00594,STORE-0026,PROD-02975,15,27
INV-00595,STORE-0314,PROD-04519,74,33
INV-00596,STORE-0282,PROD-00018,84,40
INV-00597,STORE-0343,PROD-00994,55,14
INV-00598,STORE-0499,PROD-01103,101,46
INV-00599,STORE-0432,PROD-01506,147,21
INV-00600,STORE-0364,PROD-02373,41,40
INV-00601,STORE-0043,PROD-00389,136,45
INV-00602,STORE-0389,PROD-03709,9,56
INV-00603,STORE-0340,PROD-04949,82,31
INV-00604,STORE-0458,PROD-04883,104,44
INV-00605,STORE-0060,PROD-03280,33,59
INV-00606,STORE-0292,PROD-00545,185,37
INV-00607,STORE-0127,PROD-03283,143,39
INV-00608,STORE-0354,PROD-02265,153,60
INV-00609,STORE-0500,PROD-00005,86,17
INV-00610,STORE-0073,PROD-01718,181,47
INV-00611,STORE-0350,PROD-00914,126,50
INV-00612,STORE-0384,PROD-03359,68,25
INV-00613,STORE-0293,PROD-04019,35,40
INV-00614,STORE-0107,PROD-00671,41,22
INV-00615,STORE-0081,PROD-01759,87,43
INV-00616,STORE-0390,PROD-02204,36,58
INV-00617,STORE-0301,PROD-00922,103,19
INV-00618,STORE-0089,PROD-00123,5,14
INV-00619,STORE-0031,PROD-04568,84,41
INV-00620,STORE-0200,PROD-00689,128,39
INV-00621,STORE-0176,PROD-02438,54,42
INV-00622,STORE-0005,PROD-02520,31,59
INV-00623,STORE-0005,PROD-02059,83,14
INV-00624,STORE-0328,PROD-03408,160,36
INV-00625,STORE-0403,PROD-03657,91,56
INV-00626,STORE-0023,PROD-04319,33,38
INV-00627,STORE-0419,PROD-03315,197,29
INV-00628,STORE-0412,PROD-02432,109,55
INV-00629,STORE-0198,PROD-03559,78,26
INV-00630,STORE-0075,PROD-04692,199,15
INV-00631,STORE-0187,PROD-00486,130,11
INV-00632,STORE-0148,PROD-03869,114,31
INV-00633,STORE-0205,PROD-01481,94,20
INV-00634,STORE-0363,PROD-00774,20,33
INV-00635,STORE-0340,PROD-03375,189,28
INV-00636,STORE-0042,PROD-04255,85,39
INV-00637,STORE-0110,PROD-02757,49,48
INV-00638,STORE-0008,PROD-03742,67,11
INV-00639,STORE-0010,PROD-03302,92,25
INV-00640,STORE-0301,PROD-02522,76,21
INV-00641,STORE-0285,PROD-04715,38,43
INV-00642,STORE-0419,PROD-00836,64,35
INV-00643,STORE-0340,PROD-03025,55,51
INV-00644,STORE-0239,PROD-00701,41,29
INV-00645,STORE-0055,PROD-03091,146,36
INV-00646,STORE-0183,PROD-02923,138,34
INV-00647,STORE-0145,PROD-00962,32,33
INV-00648,STORE-0111,PROD-04858,127,51
INV-00649,STORE-0476,PROD-04965,119,22
INV-00650,STORE-0416,PROD-04670,164,59
INV-00651,STORE-0232,PROD-02970,105,52
INV-00652,STORE-0170,PROD-00547,97,29
INV-00653,STORE-0097,PROD-02206,167,44
INV-00654,STORE-0202,PROD-02302,123,12
INV-00655,STORE-0170,PROD-00316,98,42
INV-00656,STORE-0460,PROD-01089,49,22
INV-00657,STORE-0391,PROD-03574,52,17
INV-00658,STORE-0038,PROD-04086,189,57
INV-00659,STORE-0323,PROD-01459,35,27
INV-00660,STORE-0267,PROD-01981,32,38
INV-00661,STORE-0263,PROD-04020,195,43
INV-00662,STORE-0197,PROD-04564,43,16
INV-00663,STORE-0468,PROD-04269,96,56
INV-00664,STORE-0312,PROD-02668,22,31
INV-00665,STORE-0362,PROD-02444,103,10
INV-00666,STORE-0208,PROD-02317,105,46
INV-00667,STORE-0347,PROD-03694,146,12
INV-00668,STORE-0164,PROD-02474,193,17
INV-00669,STORE-0278,PROD-01555,183,33
INV-00670,STORE-0307,PROD-04994,165,24
INV-00671,STORE-0370,PROD-02421,170,30
INV-00672,STORE-0108,PROD-02226,60,60
INV-00673,STORE-0201,PROD-02284,104,22
INV-00674,STORE-0254,PROD-04812,145,55
INV-00675,STORE-0385,PROD-03226,150,44
INV-00676,STORE-0261,PROD-00760,61,29
INV-00677,STORE-0382,PROD-04681,178,48
INV-00678,STORE-0205,PROD-04065,121,34
INV-00679,STORE-0049,PROD-00713,169,40
INV-00680,STORE-0097,PROD-00011,162,23
INV-00681,STORE-0078,PROD-02240,85,52
INV-00682,STORE-0453,PROD-00600,23,53
INV-00683,STORE-0336,PROD-00247,193,31
INV-00684,STORE-0207,PROD-02184,90,42
INV-00685,STORE-0313,PROD-01331,83,18
INV-00686,STORE-0164,PROD-04471,139,31
INV-00687,STORE-0293,PROD-04185,118,46
INV-00688,STORE-0309,PROD-04731,178,52
INV-00689,STORE-0162,PROD-03893,192,54
INV-00690,STORE-0394,PROD-03055,94,12
INV-00691,STORE-0325,PROD-01398,98,18
INV-00692,STORE-0148,PROD-03625,21,46
INV-00693,STORE-0394,PROD-02591,10,10
INV-00694,STORE-0110,PROD-04251,166,49
INV-00695,STORE-0345,PROD-00679,34,22
INV-00696,STORE-0231,PROD-04918,98,22
INV-00697,STORE-0168,PROD-02444,146,56
INV-00698,STORE-0138,PROD-01357,48,28
INV-00699,STORE-0150,PROD-00183,104,56
INV-00700,STORE-0061,PROD-01057,84,23
INV-00701,STORE-0409,PROD-00846,200,25
INV-00702,STORE-0108,PROD-03692,78,44
INV-00703,STORE-0126,PROD-02814,193,47
INV-00704,STORE-0379,PROD-02007,89,12
INV-00705,STORE-0401,PROD-00810,177,17
INV-00706,STORE-0009,PROD-03621,159,35
INV-00707,STORE-0490,PROD-03136,37,58
INV-00708,STORE-0190,PROD-00460,23,48
INV-00709,STORE-0310,PROD-02826,28,20
INV-00710,STORE-0013,PROD-04224,98,53
INV-00711,STORE-0346,PROD-03069,30,21
INV-00712,STORE-0042,PROD-02814,138,40
INV-00713,STORE-0219,PROD-04947,173,10
INV-00714,STORE-0181,PROD-04595,117,37
INV-00715,STORE-0160,PROD-03644,37,12
INV-00716,STORE-0415,PROD-01275,69,21
INV-00717,STORE-0293,PROD-01235,138,60
INV-00718,STORE-0208,PROD-04746,179,10
INV-00719,STORE-0024,PROD-03761,6,48
INV-00720,STORE-0140,PROD-01685,53,23
INV-00721,STORE-0466,PROD-01012,175,49
INV-00722,STORE-0163,PROD-01424,66,36
INV-00723,STORE-0147,PROD-00757,193,41
INV-00724,STORE-0383,PROD-00960,45,40
INV-00725,STORE-0016,PROD-02631,46,49
INV-00726,STORE-0297,PROD-00075,154,12
INV-00727,STORE-0381,PROD-04700,31,17
INV-00728,STORE-0140,PROD-04467,2,40
INV-00729,STORE-0224,PROD-02996,8,15
INV-00730,STORE-0362,PROD-02240,100,33
INV-00731,STORE-0494,PROD-01816,53,24
INV-00732,STORE-0246,PROD-03505,113,20
INV-00733,STORE-0123,PROD-04374,195,55
INV-00734,STORE-0483,PROD-04976,16,56
INV-00735,STORE-0490,PROD-01000,167,16
INV-00736,STORE-0426,PROD-01884,93,55
INV-00737,STORE-0234,PROD-03371,99,43
INV-00738,STORE-0312,PROD-00160,55,53
INV-00739,STORE-0359,PROD-04242,70,54
INV-00740,STORE-0466,PROD-01446,94,39
INV-00741,STORE-0285,PROD-02458,170,30
INV-00742,STORE-0456,PROD-02394,115,39
INV-00743,STORE-0049,PROD-03645,74,47
INV-00744,STORE-0279,PROD-02903,30,40
INV-00745,STORE-0205,PROD-00406,8,18
INV-00746,STORE-0104,PROD-02566,36,47
INV-00747,STORE-0040,PROD-01375,137,11
INV-00748,STORE-0341,PROD-00041,86,25
INV-00749,STORE-0113,PROD-00529,34,32
INV-00750,STORE-0001,PROD-02086,170,23
INV-00751,STORE-0013,PROD-04325,10,56
INV-00752,STORE-0414,PROD-00712,173,32
INV-00753,STORE-0265,PROD-03071,151,25
INV-00754,STORE-0492,PROD-01425,35,57
INV-00755,STORE-0373,PROD-01090,39,32
INV-00756,STORE-0386,PROD-00533,55,57
INV-00757,STORE-0343,PROD-02694,11,35
INV-00758,STORE-0434,PROD-02255,43,49
INV-00759,STORE-0109,PROD-01328,92,12
INV-00760,STORE-0015,PROD-04535,8,56
INV-00761,STORE-0031,PROD-00385,191,57
INV-00762,STORE-0114,PROD-00590,145,58
INV-00763,STORE-0225,PROD-02191,30,40
INV-00764,STORE-0273,PROD-02210,11,13
INV-00765,STORE-0121,PROD-00366,59,18
INV-00766,STORE-0442,PROD-04614,157,49
INV-00767,STORE-0283,PROD-02906,108,41
INV-00768,STORE-0252,PROD-00081,188,39
INV-00769,STORE-0486,PROD-04283,118,17
INV-00770,STORE-0057,PROD-04942,27,24
INV-00771,STORE-0131,PROD-01522,96,13
INV-00772,STORE-0212,PROD-03262,17,34
INV-00773,STORE-0459,PROD-01842,105,56
INV-00774,STORE-0089,PROD-00769,175,41
INV-00775,STORE-0103,PROD-03671,144,20
INV-00776,STORE-0437,PROD-02079,125,47
INV-00777,STORE-0038,PROD-04926,159,14
INV-00778,STORE-0407,PROD-00184,89,55
INV-00779,STORE-0079,PROD-01821,101,60
INV-00780,STORE-0129,PROD-02735,77,50
INV-00781,STORE-0002,PROD-01214,4,28
INV-00782,STORE-0250,PROD-00802,152,29
INV-00783,STORE-0303,PROD-03433,84,37
INV-00784,STORE-0266,PROD-00734,130,53
INV-00785,STORE-0170,PROD-01745,73,39
INV-00786,STORE-0170,PROD-04805,36,59
INV-00787,STORE-0425,PROD-02734,145,21
INV-00788,STORE-0228,PROD-02449,10,10
INV-00789,STORE-0156,PROD-04465,82,26
INV-00790,STORE-0318,PROD-03937,60,39
INV-00791,STORE-0478,PROD-01920,195,45
INV-00792,STORE-0316,PROD-04307,117,60
INV-00793,STORE-0097,PROD-03660,107,26
INV-00794,STORE-0344,PROD-04646,100,34
INV-00795,STORE-0046,PROD-01199,134,22
INV-00796,STORE-0272,PROD-00468,11,32
INV-00797,STORE-0383,PROD-01245,165,53
INV-00798,STORE-0302,PROD-03727,89,54
INV-00799,STORE-0108,PROD-01057,11,59
INV-00800,STORE-0072,PROD-01879,0,32
INV-00801,STORE-0064,PROD-03866,64,25
INV-00802,STORE-0264,PROD-00169,98,20
INV-00803,STORE-0050,PROD-03674,183,53
INV-00804,STORE-0022,PROD-03628,157,40
INV-00805,STORE-0367,PROD-03851,163,28
INV-00806,STORE-0125,PROD-02561,88,32
INV-00807,STORE-0100,PROD-01870,194,34
INV-00808,STORE-0062,PROD-04271,121,48
INV-00809,STORE-0250,PROD-03370,160,24
INV-00810,STORE-0403,PROD-03745,182,13
INV-00811,STORE-0169,PROD-04944,106,52
INV-00812,STORE-0135,PROD-02010,31,54
INV-00813,STORE-0454,PROD-03289,13,52
INV-00814,STORE-0341,PROD-02606,141,41
INV-00815,STORE-0292,PROD-03314,120,19
INV-00816,STORE-0269,PROD-03809,37,42
INV-00817,STORE-0260,PROD-02921,92,24
INV-00818,STORE-0054,PROD-04250,184,54
INV-00819,STORE-0212,PROD-02955,117,40
INV-00820,STORE-0176,PROD-00975,156,15
INV-00821,STORE-0247,PROD-02957,77,37
INV-00822,STORE-0477,PROD-03512,162,19
INV-00823,STORE-0335,PROD-00869,149,43
INV-00824,STORE-0036,PROD-03799,143,15
INV-00825,STORE-0142,PROD-02061,184,27
INV-00826,STORE-0053,PROD-00710,2,23
INV-00827,STORE-0420,PROD-04302,66,44
INV-00828,STORE-0455,PROD-04293,95,60
INV-00829,STORE-0319,PROD-04497,12,27
INV-00830,STORE-0185,PROD-00958,28,38
INV-00831,STORE-0033,PROD-02048,145,16
INV-00832,STORE-0273,PROD-04470,69,10
INV-00833,STORE-0409,PROD-02234,96,16
INV-00834,STORE-0262,PROD-03376,154,23
INV-00835,STORE-0017,PROD-04640,36,16
INV-00836,STORE-0255,PROD-00437,128,16
INV-00837,STORE-0033,PROD-01860,158,11
INV-00838,STORE-0071,PROD-00099,47,38
INV-00839,STORE-0500,PROD-00433,94,10
INV-00840,STORE-0268,PROD-04347,76,14
INV-00841,STORE-0282,PROD-04852,101,60
INV-00842,STORE-0124,PROD-03417,6,40
INV-00843,STORE-0070,PROD-03522,45,29
INV-00844,STORE-0063,PROD-02901,152,26
INV-00845,STORE-0246,PROD-04564,80,38
INV-00846,STORE-0493,PROD-00798,115,37
INV-00847,STORE-0262,PROD-00216,29,49
INV-00848,STORE-0256,PROD-00391,154,19
INV-00849,STORE-0327,PROD-00439,19,19
INV-00850,STORE-0343,PROD-01158,2,15
INV-00851,STORE-0077,PROD-03130,62,40
INV-00852,STORE-0442,PROD-00943,167,16
INV-00853,STORE-0437,PROD-01882,90,40
INV-00854,STORE-0172,PROD-01551,154,31
INV-00855,STORE-0030,PROD-04445,175,12
INV-00856,STORE-0212,PROD-03067,130,27
INV-00857,STORE-0260,PROD-00460,118,25
INV-00858,STORE-0455,PROD-01818,37,31
INV-00859,STORE-0251,PROD-01995,144,34
INV-00860,STORE-0277,PROD-01741,168,23
INV-00861,STORE-0137,PROD-01678,20,27
INV-00862,STORE-0192,PROD-00062,167,42
INV-00863,STORE-0003,PROD-02182,94,53
INV-00864,STORE-0401,PROD-04572,192,12
INV-00865,STORE-0037,PROD-02354,63,39
INV-00866,STORE-0480,PROD-02383,150,24
INV-00867,STORE-0385,PROD-02348,119,46
INV-00868,STORE-0262,PROD-04082,123,29
INV-00869,STORE-0197,PROD-03330,27,49
INV-00870,STORE-0257,PROD-02223,171,10
INV-00871,STORE-0126,PROD-01225,150,29
INV-00872,STORE-0321,PROD-01587,70,38
INV-00873,STORE-0474,PROD-03159,178,33
INV-00874,STORE-0226,PROD-01532,26,26
INV-00875,STORE-0436,PROD-03289,171,43
INV-00876,STORE-0293,PROD-04975,26,53
INV-00877,STORE-0170,PROD-00701,88,10
INV-00878,STORE-0095,PROD-00142,117,42
INV-00879,STORE-0133,PROD-00937,104,59
INV-00880,STORE-0079,PROD-04650,98,53
INV-00881,STORE-0320,PROD-01271,35,57
INV-00882,STORE-0144,PROD-00134,96,42
INV-00883,STORE-0341,PROD-03573,31,51
INV-00884,STORE-0086,PROD-01193,17,50
INV-00885,STORE-0263,PROD-03854,65,10
INV-00886,STORE-0211,PROD-01075,97,15
INV-00887,STORE-0176,PROD-00686,4,39
INV-00888,STORE-0022,PROD-02765,178,43
INV-00889,STORE-0198,PROD-03085,57,43
INV-00890,STORE-0071,PROD-00268,120,23
INV-00891,STORE-0274,PROD-02639,138,11
INV-00892,STORE-0078,PROD-00023,125,18
INV-00893,STORE-0468,PROD-00560,20,52
INV-00894,STORE-0059,PROD-03091,62,41
INV-00895,STORE-0327,PROD-01229,174,40
INV-00896,STORE-0132,PROD-00206,12,39
INV-00897,STORE-0457,PROD-03399,12,23
INV-00898,STORE-0359,PROD-04549,22,38
INV-00899,STORE-0148,PROD-02367,34,41
INV-00900,STORE-0207,PROD-02793,44,60
INV-00901,STORE-0147,PROD-04517,171,50
INV-00902,STORE-0090,PROD-02951,157,43
INV-00903,STORE-0012,PROD-01432,58,60
INV-00904,STORE-0349,PROD-02762,154,29
INV-00905,STORE-0487,PROD-03494,151,59
INV-00906,STORE-0468,PROD-03350,147,59
INV-00907,STORE-0048,PROD-00662,180,46
INV-00908,STORE-0388,PROD-04562,160,43
INV-00909,STORE-0287,PROD-02473,89,18
INV-00910,STORE-0336,PROD-00108,62,19
INV-00911,STORE-0500,PROD-03528,110,41
INV-00912,STORE-0210,PROD-03567,74,46
INV-00913,STORE-0343,PROD-02864,82,24
INV-00914,STORE-0136,PROD-01430,51,14
INV-00915,STORE-0259,PROD-04309,51,12
INV-00916,STORE-0138,PROD-01553,108,35
INV-00917,STORE-0465,PROD-01857,137,49
INV-00918,STORE-0150,PROD-00515,57,37
INV-00919,STORE-0453,PROD-02723,32,37
INV-00920,STORE-0484,PROD-01495,186,60
INV-00921,STORE-0048,PROD-04772,104,51
INV-00922,STORE-0481,PROD-04951,180,46
INV-00923,STORE-0482,PROD-04216,151,49
INV-00924,STORE-0295,PROD-00297,56,41
INV-00925,STORE-0175,PROD-03277,15,32
INV-00926,STORE-0092,PROD-01812,66,39
INV-00927,STORE-0023,PROD-02910,35,56
INV-00928,STORE-0306,PROD-03162,123,32
INV-00929,STORE-0132,PROD-02152,135,16
INV-00930,STORE-0329,PROD-00528,149,38
INV-00931,STORE-0385,PROD-00612,175,59
INV-00932,STORE-0399,PROD-01501,146,47
INV-00933,STORE-0390,PROD-00425,175,17
INV-00934,STORE-0478,PROD-01916,104,32
INV-00935,STORE-0205,PROD-01702,72,45
INV-00936,STORE-0082,PROD-01242,182,39
INV-00937,STORE-0365,PROD-02254,95,33
INV-00938,STORE-0043,PROD-01744,12,60
INV-00939,STORE-0056,PROD-04925,175,39
INV-00940,STORE-0233,PROD-04406,149,19
INV-00941,STORE-0114,PROD-03135,110,37
INV-00942,STORE-0237,PROD-01737,156,15
INV-00943,STORE-0395,PROD-00210,181,59
INV-00944,STORE-0049,PROD-04583,1,38
INV-00945,STORE-0125,PROD-04954,10,27
INV-00946,STORE-0248,PROD-01573,22,16
INV-00947,STORE-0203,PROD-03130,92,60
INV-00948,STORE-0261,PROD-03041,103,27
INV-00949,STORE-0085,PROD-01628,102,11
INV-00950,STORE-0388,PROD-00921,76,27
INV-00951,STORE-0230,PROD-01046,187,31
INV-00952,STORE-0406,PROD-03629,193,55
INV-00953,STORE-0026,PROD-05000,55,19
INV-00954,STORE-0262,PROD-02760,100,35
INV-00955,STORE-0364,PROD-01042,122,34
INV-00956,STORE-0446,PROD-02101,31,40
INV-00957,STORE-0376,PROD-01012,189,27
INV-00958,STORE-0457,PROD-03032,107,32
INV-00959,STORE-0210,PROD-02108,72,17
INV-00960,STORE-0397,PROD-01696,58,34
INV-00961,STORE-0491,PROD-00924,188,38
INV-00962,STORE-0036,PROD-04251,9,49
INV-00963,STORE-0277,PROD-02546,114,54
INV-00964,STORE-0044,PROD-00944,124,22
INV-00965,STORE-0256,PROD-01117,126,59
INV-00966,STORE-0062,PROD-04819,163,28
INV-00967,STORE-0472,PROD-04609,197,52
INV-00968,STORE-0133,PROD-00449,140,14
INV-00969,STORE-0281,PROD-04527,165,57
INV-00970,STORE-0368,PROD-00665,141,17
INV-00971,STORE-0270,PROD-01740,107,54
INV-00972,STORE-0287,PROD-01285,138,56
INV-00973,STORE-0451,PROD-01369,12,48
INV-00974,STORE-0217,PROD-03954,39,58
INV-00975,STORE-0470,PROD-04429,173,58
INV-00976,STORE-0394,PROD-00347,49,25
INV-00977,STORE-0281,PROD-04211,169,31
INV-00978,STORE-0090,PROD-00500,146,29
INV-00979,STORE-0408,PROD-04408,7,22
INV-00980,STORE-0315,PROD-02993,200,50
INV-00981,STORE-0219,PROD-01725,107,19
INV-00982,STORE-0418,PROD-01141,191,46
INV-00983,STORE-0315,PROD-01033,84,30
INV-00984,STORE-0227,PROD-00138,73,38
INV-00985,STORE-0053,PROD-02223,132,30
INV-00986,STORE-0456,PROD-04007,186,37
INV-00987,STORE-0423,PROD-02366,46,40
INV-00988,STORE-0163,PROD-01668,84,58
INV-00989,STORE-0136,PROD-03649,180,30
INV-00990,STORE-0481,PROD-04536,131,52
INV-00991,STORE-0043,PROD-01620,188,28
INV-00992,STORE-0394,PROD-04164,45,48
INV-00993,STORE-0206,PROD-03139,32,13
INV-00994,STORE-0225,PROD-04822,193,14
INV-00995,STORE-0079,PROD-04660,118,27
INV-00996,STORE-0217,PROD-01334,44,13
INV-00997,STORE-0215,PROD-00530,173,33
INV-00998,STORE-0061,PROD-00808,148,26
INV-00999,STORE-0035,PROD-02936,147,42
INV-01000,STORE-0497,PROD-04747,106,13
INV-01001,STORE-0192,PROD-04040,74,60
INV-01002,STORE-0455,PROD-00600,197,19
INV-01003,STORE-0496,PROD-02885,51,45
INV-01004,STORE-0106,PROD-02557,51,31
INV-01005,STORE-0455,PROD-03412,180,55
INV-01006,STORE-0314,PROD-04588,2,12
INV-01007,STORE-0431,PROD-04717,127,29
INV-01008,STORE-0038,PROD-02120,27,59
INV-01009,STORE-0089,PROD-01484,200,43
INV-01010,STORE-0129,PROD-01650,166,45
INV-01011,STORE-0401,PROD-01281,42,45
INV-01012,STORE-0131,PROD-03613,31,20
INV-01013,STORE-0188,PROD-02568,175,37
INV-01014,STORE-0412,PROD-01817,131,31
INV-01015,STORE-0102,PROD-01268,127,21
INV-01016,STORE-0387,PROD-03581,41,48
INV-01017,STORE-0164,PROD-02984,78,53
INV-01018,STORE-0364,PROD-00247,185,39
INV-01019,STORE-0093,PROD-01792,108,21
INV-01020,STORE-0440,PROD-01454,123,21
INV-01021,STORE-0200,PROD-04097,72,32
INV-01022,STORE-0305,PROD-02996,142,53
INV-01023,STORE-0305,PROD-02003,83,47
INV-01024,STORE-0274,PROD-00740,172,19
INV-01025,STORE-0307,PROD-02679,29,22
INV-01026,STORE-0414,PROD-03097,38,25
INV-01027,STORE-0437,PROD-03356,133,58
INV-01028,STORE-0330,PROD-03392,35,56
INV-01029,STORE-0110,PROD-00420,144,53
INV-01030,STORE-0433,PROD-01055,59,21
INV-01031,STORE-0421,PROD-01040,118,23
INV-01032,STORE-0484,PROD-01652,74,25
INV-01033,STORE-0177,PROD-01111,19,25
INV-01034,STORE-0429,PROD-00214,41,57
INV-01035,STORE-0230,PROD-00791,158,54
INV-01036,STORE-0245,PROD-02633,148,14
INV-01037,STORE-0410,PROD-03809,185,12
INV-01038,STORE-0013,PROD-04332,132,29
INV-01039,STORE-0330,PROD-00802,4,30
INV-01040,STORE-0358,PROD-01437,82,18
INV-01041,STORE-0370,PROD-02445,13,27
INV-01042,STORE-0209,PROD-04713,153,59
INV-01043,STORE-0121,PROD-03292,67,40
INV-01044,STORE-0210,PROD-04474,52,13
INV-01045,STORE-0177,PROD-03414,172,31
INV-01046,STORE-0071,PROD-04005,149,32
INV-01047,STORE-0125,PROD-02477,23,49
INV-01048,STORE-0067,PROD-03871,103,57
INV-01049,STORE-0430,PROD-02592,60,28
INV-01050,STORE-0223,PROD-01379,92,36
INV-01051,STORE-0294,PROD-02790,48,49
INV-01052,STORE-0214,PROD-00613,114,26
INV-01053,STORE-0343,PROD-03587,27,21
INV-01054,STORE-0340,PROD-01906,138,11
INV-01055,STORE-0268,PROD-02822,121,47
INV-01056,STORE-0284,PROD-02467,88,59
INV-01057,STORE-0273,PROD-00488,169,43
INV-01058,STORE-0235,PROD-00204,66,11
INV-01059,STORE-0317,PROD-04240,146,52
INV-01060,STORE-0167,PROD-01975,146,19
INV-01061,STORE-0103,PROD-03621,31,37
INV-01062,STORE-0254,PROD-04884,184,34
INV-01063,STORE-0315,PROD-02591,110,17
INV-01064,STORE-0265,PROD-04877,123,29
INV-01065,STORE-0213,PROD-00559,146,43
INV-01066,STORE-0330,PROD-00356,20,17
INV-01067,STORE-0303,PROD-04228,95,26
INV-01068,STORE-0250,PROD-03796,105,24
INV-01069,STORE-0409,PROD-03589,68,38
INV-01070,STORE-0463,PROD-00285,107,38
INV-01071,STORE-0338,PROD-03847,112,30
INV-01072,STORE-0269,PROD-00602,32,57
INV-01073,STORE-0346,PROD-03623,10,36
INV-01074,STORE-0358,PROD-00225,56,32
INV-01075,STORE-0251,PROD-02389,117,10
INV-01076,STORE-0343,PROD-02006,155,42
INV-01077,STORE-0285,PROD-01251,84,42
INV-01078,STORE-0405,PROD-04643,5,34
INV-01079,STORE-0045,PROD-03073,98,16
INV-01080,STORE-0200,PROD-02365,33,52
INV-01081,STORE-0083,PROD-03822,120,31
INV-01082,STORE-0031,PROD-04071,181,60
INV-01083,STORE-0221,PROD-04040,3,32
INV-01084,STORE-0028,PROD-03480,76,55
INV-01085,STORE-0110,PROD-00588,53,56
INV-01086,STORE-0069,PROD-03658,63,45
INV-01087,STORE-0462,PROD-00214,33,59
INV-01088,STORE-0423,PROD-02460,185,36
INV-01089,STORE-0491,PROD-01161,63,44
INV-01090,STORE-0252,PROD-00680,181,20
INV-01091,STORE-0351,PROD-04590,93,54
INV-01092,STORE-0316,PROD-00667,78,19
INV-01093,STORE-0140,PROD-02540,86,14
INV-01094,STORE-0480,PROD-04162,47,46
INV-01095,STORE-0443,PROD-02665,14,48
INV-01096,STORE-0446,PROD-00737,145,39
INV-01097,STORE-0379,PROD-01636,138,59
INV-01098,STORE-0317,PROD-04408,145,15
INV-01099,STORE-0233,PROD-00968,34,51
INV-01100,STORE-0294,PROD-04988,197,35
INV-01101,STORE-0083,PROD-02337,22,38
INV-01102,STORE-0271,PROD-02472,24,54
INV-01103,STORE-0216,PROD-03428,59,47
INV-01104,STORE-0231,PROD-04508,44,30
INV-01105,STORE-0320,PROD-00959,29,45
INV-01106,STORE-0073,PROD-02616,110,29
INV-01107,STORE-0025,PROD-04651,76,38
INV-01108,STORE-0255,PROD-02425,104,11
INV-01109,STORE-0361,PROD-00032,37,28
INV-01110,STORE-0446,PROD-01604,5,10
INV-01111,STORE-0147,PROD-01505,145,23
INV-01112,STORE-0196,PROD-04622,70,26
INV-01113,STORE-0286,PROD-02310,105,42
INV-01114,STORE-0473,PROD-01769,195,40
INV-01115,STORE-0239,PROD-00028,74,58
INV-01116,STORE-0283,PROD-04835,152,59
INV-01117,STORE-0157,PROD-00827,144,21
INV-01118,STORE-0022,PROD-04771,109,37
INV-01119,STORE-0420,PROD-00953,71,25
INV-01120,STORE-0304,PROD-01273,98,37
INV-01121,STORE-0313,PROD-04027,53,43
INV-01122,STORE-0060,PROD-01867,43,57
INV-01123,STORE-0469,PROD-03798,137,45
INV-01124,STORE-0360,PROD-04364,54,35
INV-01125,STORE-0477,PROD-04683,118,34
INV-01126,STORE-0310,PROD-04422,200,46
INV-01127,STORE-0273,PROD-00819,145,43
INV-01128,STORE-0208,PROD-03075,60,31
INV-01129,STORE-0150,PROD-04718,93,22
INV-01130,STORE-0009,PROD-04419,139,59
INV-01131,STORE-0072,PROD-00399,66,21
INV-01132,STORE-0200,PROD-03746,133,17
INV-01133,STORE-0150,PROD-00021,88,17
INV-01134,STORE-0420,PROD-02038,96,19
INV-01135,STORE-0206,PROD-00056,36,12
INV-01136,STORE-0201,PROD-02801,67,58
INV-01137,STORE-0049,PROD-02656,80,18
INV-01138,STORE-0238,PROD-01565,73,51
INV-01139,STORE-0003,PROD-01085,165,35
INV-01140,STORE-0351,PROD-04355,7,29
INV-01141,STORE-0364,PROD-03004,22,46
INV-01142,STORE-0200,PROD-00014,183,14
INV-01143,STORE-0114,PROD-03170,175,29
INV-01144,STORE-0368,PROD-01090,168,16
INV-01145,STORE-0347,PROD-04336,80,31
INV-01146,STORE-0313,PROD-01662,126,24
INV-01147,STORE-0491,PROD-01265,134,47
INV-01148,STORE-0101,PROD-00527,28,19
INV-01149,STORE-0484,PROD-04619,95,31
INV-01150,STORE-0185,PROD-03937,167,59
INV-01151,STORE-0251,PROD-04066,15,11
INV-01152,STORE-0498,PROD-03451,46,27
INV-01153,STORE-0232,PROD-04712,107,47
INV-01154,STORE-0086,PROD-04982,164,50
INV-01155,STORE-0358,PROD-04866,178,24
INV-01156,STORE-0139,PROD-02702,156,35
INV-01157,STORE-0471,PROD-02239,150,12
INV-01158,STORE-0083,PROD-00634,96,15
INV-01159,STORE-0075,PROD-00644,71,27
INV-01160,STORE-0274,PROD-01109,21,44
INV-01161,STORE-0477,PROD-01501,49,39
INV-01162,STORE-0007,PROD-04620,51,54
