case_id,transaction_id,account_id,status,risk_score,opened_at
FC-01507,TXN-049069,ACC-02777,closed_no_fraud,0.45,2026-07-12
FC-01508,TXN-034634,ACC-03536,closed_no_fraud,0.8,2026-04-08
FC-01509,TXN-049056,ACC-00159,open,0.5,2026-08-20
FC-01510,TXN-033806,ACC-05004,closed_no_fraud,0.88,2026-01-23
FC-01511,TXN-006111,ACC-06660,open,0.43,2026-06-13
FC-01512,TXN-046227,ACC-04828,confirmed_fraud,0.87,2026-03-13
FC-01513,TXN-036052,ACC-06824,open,0.62,2026-04-16
FC-01514,TXN-012887,ACC-02442,confirmed_fraud,0.78,2026-08-14
FC-01515,TXN-028224,ACC-06580,open,0.43,2026-05-10
FC-01516,TXN-038250,ACC-04166,confirmed_fraud,0.86,2026-03-23
FC-01517,TXN-000789,ACC-04492,investigating,0.89,2026-08-02
FC-01518,TXN-026256,ACC-00198,investigating,0.41,2026-04-10
FC-01519,TXN-049381,ACC-06566,investigating,0.84,2026-03-18
FC-01520,TXN-015864,ACC-04657,confirmed_fraud,0.58,2026-04-01
FC-01521,TXN-026154,ACC-07123,open,0.81,2026-02-11
FC-01522,TXN-036934,ACC-06675,open,0.93,2026-08-25
FC-01523,TXN-033865,ACC-00089,confirmed_fraud,0.42,2026-01-24
FC-01524,TXN-038788,ACC-03233,confirmed_fraud,0.61,2026-05-22
FC-01525,TXN-030040,ACC-06674,closed_no_fraud,0.43,2026-02-11
FC-01526,TXN-039650,ACC-03554,confirmed_fraud,0.68,2026-02-28
FC-01527,TXN-034455,ACC-01678,investigating,0.58,2026-03-19
FC-01528,TXN-039655,ACC-03476,confirmed_fraud,0.64,2026-01-09
FC-01529,TXN-029842,ACC-05458,open,0.75,2026-07-02
FC-01530,TXN-025022,ACC-04499,closed_no_fraud,0.55,2026-04-08
FC-01531,TXN-020947,ACC-01452,confirmed_fraud,0.94,2026-05-12
FC-01532,TXN-007267,ACC-01742,open,0.58,2026-05-20
FC-01533,TXN-041634,ACC-02819,confirmed_fraud,0.6,2026-03-27
FC-01534,TXN-000458,ACC-03924,closed_no_fraud,0.74,2026-08-23
FC-01535,TXN-019226,ACC-01232,confirmed_fraud,0.53,2026-04-22
FC-01536,TXN-018631,ACC-04526,confirmed_fraud,0.87,2026-05-17
FC-01537,TXN-022299,ACC-03850,open,0.8,2026-05-04
FC-01538,TXN-039542,ACC-06544,closed_no_fraud,0.5,2026-02-09
FC-01539,TXN-009644,ACC-06837,confirmed_fraud,0.68,2026-07-27
FC-01540,TXN-033835,ACC-00024,closed_no_fraud,0.48,2026-05-16
FC-01541,TXN-020310,ACC-01831,open,0.56,2026-04-07
FC-01542,TXN-025351,ACC-02672,confirmed_fraud,0.94,2026-07-24
FC-01543,TXN-027748,ACC-00662,closed_no_fraud,0.6,2026-08-09
FC-01544,TXN-041552,ACC-03984,confirmed_fraud,0.48,2026-01-16
FC-01545,TXN-016669,ACC-01935,closed_no_fraud,0.66,2026-08-24
FC-01546,TXN-024828,ACC-02150,investigating,0.54,2026-08-09
FC-01547,TXN-009686,ACC-03738,closed_no_fraud,0.47,2026-04-25
FC-01548,TXN-013782,ACC-07160,closed_no_fraud,0.87,2026-07-27
FC-01549,TXN-021902,ACC-02489,open,0.62,2026-02-06
FC-01550,TXN-000212,ACC-04420,open,0.66,2026-02-18
FC-01551,TXN-025806,ACC-02221,investigating,0.83,2026-04-15
FC-01552,TXN-024939,ACC-04840,confirmed_fraud,0.7,2026-01-24
FC-01553,TXN-012884,ACC-07189,investigating,0.76,2026-03-06
FC-01554,TXN-012688,ACC-03381,closed_no_fraud,0.42,2026-06-19
FC-01555,TXN-029441,ACC-04066,closed_no_fraud,0.8,2026-02-17
FC-01556,TXN-041413,ACC-04619,closed_no_fraud,0.61,2026-07-15
FC-01557,TXN-031958,ACC-03408,investigating,0.96,2026-08-07
FC-01558,TXN-020011,ACC-01867,closed_no_fraud,0.58,2026-02-17
FC-01559,TXN-010853,ACC-03060,confirmed_fraud,0.59,2026-01-16
FC-01560,TXN-049128,ACC-05297,confirmed_fraud,0.96,2026-04-04
FC-01561,TXN-001918,ACC-05764,open,0.47,2026-06-08
FC-01562,TXN-043822,ACC-04389,open,0.81,2026-07-20
FC-01563,TXN-014275,ACC-03299,open,0.76,2026-05-12
FC-01564,TXN-038086,ACC-03887,closed_no_fraud,0.91,2026-05-13
FC-01565,TXN-000367,ACC-05912,confirmed_fraud,0.55,2026-04-14
FC-01566,TXN-036842,ACC-01107,closed_no_fraud,0.74,2026-04-28
FC-01567,TXN-019026,ACC-00863,confirmed_fraud,0.89,2026-02-26
FC-01568,TXN-041487,ACC-01501,confirmed_fraud,0.5,2026-02-14
FC-01569,TXN-011658,ACC-03917,closed_no_fraud,0.96,2026-07-09
FC-01570,TXN-037877,ACC-00607,closed_no_fraud,0.8,2026-07-17
FC-01571,TXN-044637,ACC-05346,confirmed_fraud,0.6,2026-02-24
FC-01572,TXN-002776,ACC-01926,investigating,0.4,2026-02-28
FC-01573,TXN-021113,ACC-00332,open,0.42,2026-03-04
FC-01574,TXN-037212,ACC-06148,confirmed_fraud,0.55,2026-06-09
FC-01575,TXN-043330,ACC-00042,open,0.48,2026-03-03
FC-01576,TXN-016803,ACC-00451,closed_no_fraud,0.93,2026-08-18
FC-01577,TXN-029042,ACC-02456,closed_no_fraud,0.94,2026-01-26
FC-01578,TXN-042775,ACC-04430,confirmed_fraud,0.73,2026-06-06
FC-01579,TXN-007692,ACC-02304,confirmed_fraud,0.87,2026-02-10
FC-01580,TXN-031879,ACC-04385,closed_no_fraud,0.44,2026-06-28
FC-01581,TXN-037796,ACC-06397,confirmed_fraud,0.67,2026-01-10
FC-01582,TXN-025481,ACC-07249,confirmed_fraud,0.45,2026-06-12
FC-01583,TXN-042644,ACC-00360,investigating,0.59,2026-02-21
FC-01584,TXN-042477,ACC-03448,open,0.48,2026-02-22
FC-01585,TXN-049705,ACC-03969,investigating,0.82,2026-01-15
FC-01586,TXN-028240,ACC-05788,investigating,0.89,2026-06-05
FC-01587,TXN-008087,ACC-03554,confirmed_fraud,0.86,2026-04-28
FC-01588,TXN-031734,ACC-07240,open,0.7,2026-06-27
FC-01589,TXN-035802,ACC-01551,open,0.75,2026-05-14
FC-01590,TXN-011835,ACC-06290,confirmed_fraud,0.51,2026-05-17
FC-01591,TXN-017328,ACC-02556,investigating,0.69,2026-05-27
FC-01592,TXN-041550,ACC-01350,investigating,0.81,2026-07-24
FC-01593,TXN-012546,ACC-01493,closed_no_fraud,0.96,2026-04-07
FC-01594,TXN-029907,ACC-00418,confirmed_fraud,0.83,2026-03-27
FC-01595,TXN-008936,ACC-02253,open,0.53,2026-08-21
FC-01596,TXN-044652,ACC-07095,closed_no_fraud,0.49,2026-01-09
FC-01597,TXN-034027,ACC-00559,closed_no_fraud,0.71,2026-03-19
FC-01598,TXN-013224,ACC-06382,confirmed_fraud,0.88,2026-04-18
FC-01599,TXN-000410,ACC-04696,confirmed_fraud,0.76,2026-04-07
FC-01600,TXN-029000,ACC-00149,confirmed_fraud,0.5,2026-05-27
FC-01601,TXN-043470,ACC-06740,closed_no_fraud,0.45,2026-06-22
FC-01602,TXN-010358,ACC-03708,confirmed_fraud,0.62,2026-05-24
FC-01603,TXN-015744,ACC-06757,confirmed_fraud,0.64,2026-08-18
FC-01604,TXN-037693,ACC-00638,closed_no_fraud,0.7,2026-07-04
FC-01605,TXN-038372,ACC-04969,investigating,0.53,2026-03-27
FC-01606,TXN-035630,ACC-01650,open,0.86,2026-08-03
FC-01607,TXN-005657,ACC-06272,investigating,0.97,2026-07-08
FC-01608,TXN-003986,ACC-03086,investigating,0.53,2026-02-07
FC-01609,TXN-044562,ACC-06951,open,0.78,2026-05-24
FC-01610,TXN-015269,ACC-05232,investigating,0.9,2026-05-22
FC-01611,TXN-044618,ACC-07353,confirmed_fraud,0.57,2026-04-03
FC-01612,TXN-036643,ACC-01603,confirmed_fraud,0.5,2026-08-16
FC-01613,TXN-028827,ACC-06857,open,0.53,2026-07-10
FC-01614,TXN-016978,ACC-00997,confirmed_fraud,0.96,2026-02-11
FC-01615,TXN-016435,ACC-00837,confirmed_fraud,0.65,2026-01-09
FC-01616,TXN-018998,ACC-02892,closed_no_fraud,0.75,2026-08-20
FC-01617,TXN-035083,ACC-03671,confirmed_fraud,0.9,2026-04-03
FC-01618,TXN-001712,ACC-00985,confirmed_fraud,0.52,2026-01-24
FC-01619,TXN-042424,ACC-05107,investigating,0.6,2026-01-26
FC-01620,TXN-026924,ACC-05596,confirmed_fraud,0.59,2026-01-20
FC-01621,TXN-008018,ACC-02293,confirmed_fraud,0.69,2026-04-20
FC-01622,TXN-047789,ACC-01130,open,0.64,2026-07-21
FC-01623,TXN-006940,ACC-06949,open,0.45,2026-06-12
FC-01624,TXN-024045,ACC-00095,open,0.91,2026-02-28
FC-01625,TXN-018903,ACC-01878,closed_no_fraud,0.51,2026-03-15
FC-01626,TXN-022210,ACC-01797,closed_no_fraud,0.86,2026-08-23
FC-01627,TXN-001486,ACC-02537,open,0.61,2026-02-23
FC-01628,TXN-036001,ACC-05537,investigating,0.73,2026-05-28
FC-01629,TXN-038661,ACC-02494,closed_no_fraud,0.89,2026-04-07
FC-01630,TXN-014476,ACC-05317,open,0.72,2026-04-04
FC-01631,TXN-040517,ACC-05264,open,0.77,2026-05-27
FC-01632,TXN-039383,ACC-04182,open,0.63,2026-03-04
FC-01633,TXN-048224,ACC-00423,open,0.77,2026-03-09
FC-01634,TXN-013112,ACC-04850,closed_no_fraud,0.89,2026-04-12
FC-01635,TXN-025815,ACC-07240,investigating,0.66,2026-05-02
FC-01636,TXN-025996,ACC-05850,closed_no_fraud,0.55,2026-02-28
FC-01637,TXN-019627,ACC-03834,open,0.62,2026-08-03
FC-01638,TXN-009439,ACC-04051,open,0.51,2026-07-23
FC-01639,TXN-023746,ACC-02610,investigating,0.98,2026-05-14
FC-01640,TXN-041928,ACC-04874,open,0.82,2026-02-06
FC-01641,TXN-020622,ACC-04049,investigating,0.91,2026-08-17
FC-01642,TXN-013061,ACC-01085,open,0.61,2026-05-16
FC-01643,TXN-000932,ACC-06657,confirmed_fraud,0.78,2026-01-10
FC-01644,TXN-009072,ACC-01397,confirmed_fraud,0.47,2026-01-09
FC-01645,TXN-047126,ACC-06148,investigating,0.89,2026-08-20
FC-01646,TXN-049230,ACC-04272,investigating,0.94,2026-01-11
FC-01647,TXN-017650,ACC-02915,investigating,0.46,2026-05-04
FC-01648,TXN-039214,ACC-03993,open,0.76,2026-07-05
FC-01649,TXN-048636,ACC-05170,open,0.66,2026-05-28
FC-01650,TXN-044180,ACC-00948,closed_no_fraud,0.87,2026-08-06
FC-01651,TXN-020557,ACC-05131,confirmed_fraud,0.6,2026-03-07
FC-01652,TXN-025313,ACC-03129,closed_no_fraud,0.72,2026-01-04
FC-01653,TXN-015608,ACC-03344,closed_no_fraud,0.63,2026-05-10
FC-01654,TXN-027557,ACC-00414,closed_no_fraud,0.4,2026-06-15
FC-01655,TXN-028490,ACC-05386,investigating,0.64,2026-08-08
FC-01656,TXN-036071,ACC-04393,closed_no_fraud,0.68,2026-01-28
FC-01657,TXN-001783,ACC-02739,confirmed_fraud,0.95,2026-08-22
FC-01658,TXN-024534,ACC-03972,confirmed_fraud,0.5,2026-01-07
FC-01659,TXN-014123,ACC-05549,investigating,0.74,2026-05-17
FC-01660,TXN-040178,ACC-04081,open,0.73,2026-07-14
FC-01661,TXN-013421,ACC-03652,investigating,0.96,2026-01-18
FC-01662,TXN-021312,ACC-00423,investigating,0.57,2026-06-27
FC-01663,TXN-028332,ACC-06095,investigating,0.44,2026-01-17
FC-01664,TXN-020640,ACC-05940,closed_no_fraud,0.56,2026-06-26
FC-01665,TXN-038460,ACC-07090,confirmed_fraud,0.81,2026-06-17
FC-01666,TXN-027324,ACC-00760,investigating,0.46,2026-03-05
FC-01667,TXN-016970,ACC-01355,investigating,0.55,2026-02-07
FC-01668,TXN-014501,ACC-01609,closed_no_fraud,0.88,2026-04-27
FC-01669,TXN-005572,ACC-01894,investigating,0.56,2026-03-03
FC-01670,TXN-024595,ACC-02109,closed_no_fraud,0.84,2026-05-04
FC-01671,TXN-017564,ACC-00456,confirmed_fraud,0.9,2026-04-05
FC-01672,TXN-040550,ACC-04089,confirmed_fraud,0.92,2026-06-11
FC-01673,TXN-013800,ACC-03576,closed_no_fraud,0.93,2026-07-26
FC-01674,TXN-031435,ACC-01387,open,0.74,2026-01-27
FC-01675,TXN-027519,ACC-03134,confirmed_fraud,0.54,2026-07-05
FC-01676,TXN-011577,ACC-01112,closed_no_fraud,0.57,2026-07-02
FC-01677,TXN-025624,ACC-01604,closed_no_fraud,0.62,2026-03-04
FC-01678,TXN-017825,ACC-04901,investigating,0.98,2026-03-25
FC-01679,TXN-033766,ACC-02238,open,0.57,2026-06-17
FC-01680,TXN-049847,ACC-03955,investigating,0.98,2026-03-27
FC-01681,TXN-047286,ACC-06839,closed_no_fraud,0.73,2026-01-05
FC-01682,TXN-016787,ACC-02157,investigating,0.59,2026-02-25
FC-01683,TXN-032101,ACC-05678,confirmed_fraud,0.91,2026-03-08
FC-01684,TXN-002479,ACC-03427,open,0.71,2026-03-24
FC-01685,TXN-023585,ACC-03085,investigating,0.88,2026-02-12
FC-01686,TXN-030033,ACC-05182,confirmed_fraud,0.64,2026-05-06
FC-01687,TXN-014993,ACC-06575,confirmed_fraud,0.49,2026-08-16
FC-01688,TXN-039336,ACC-03885,confirmed_fraud,0.42,2026-05-16
FC-01689,TXN-007174,ACC-06430,open,0.64,2026-03-08
FC-01690,TXN-034750,ACC-06230,confirmed_fraud,0.43,2026-04-13
FC-01691,TXN-003030,ACC-02618,investigating,0.61,2026-07-21
FC-01692,TXN-049215,ACC-00853,closed_no_fraud,0.92,2026-07-21
FC-01693,TXN-043203,ACC-06779,confirmed_fraud,0.46,2026-06-15
FC-01694,TXN-038836,ACC-02961,open,0.88,2026-07-12
FC-01695,TXN-026796,ACC-05267,closed_no_fraud,0.92,2026-06-21
FC-01696,TXN-014680,ACC-06044,open,0.87,2026-06-09
FC-01697,TXN-016955,ACC-00778,open,0.81,2026-04-11
FC-01698,TXN-007750,ACC-05336,confirmed_fraud,0.74,2026-01-28
FC-01699,TXN-049506,ACC-00810,investigating,0.4,2026-04-01
FC-01700,TXN-036812,ACC-01225,closed_no_fraud,0.43,2026-07-10
FC-01701,TXN-038649,ACC-02926,open,0.54,2026-08-12
FC-01702,TXN-010834,ACC-05360,confirmed_fraud,0.83,2026-05-03
FC-01703,TXN-036710,ACC-01136,open,0.44,2026-04-26
FC-01704,TXN-030007,ACC-04944,investigating,0.41,2026-05-09
FC-01705,TXN-048242,ACC-03601,confirmed_fraud,0.7,2026-02-28
FC-01706,TXN-008474,ACC-00285,investigating,0.82,2026-01-08
FC-01707,TXN-030145,ACC-00134,open,0.91,2026-06-17
FC-01708,TXN-035353,ACC-01575,closed_no_fraud,0.51,2026-04-05
FC-01709,TXN-038748,ACC-06591,open,0.89,2026-01-27
FC-01710,TXN-033677,ACC-05250,investigating,0.9,2026-02-13
FC-01711,TXN-043838,ACC-01819,closed_no_fraud,0.83,2026-05-14
FC-01712,TXN-023280,ACC-03169,open,0.8,2026-07-07
FC-01713,TXN-022322,ACC-05467,investigating,0.84,2026-07-04
FC-01714,TXN-013723,ACC-00945,closed_no_fraud,0.86,2026-01-06
FC-01715,TXN-008556,ACC-02087,closed_no_fraud,0.72,2026-05-21
FC-01716,TXN-003907,ACC-03979,investigating,0.67,2026-05-10
FC-01717,TXN-045557,ACC-03626,investigating,0.82,2026-06-12
FC-01718,TXN-029354,ACC-00098,investigating,0.47,2026-04-25
FC-01719,TXN-030060,ACC-00476,closed_no_fraud,0.49,2026-06-22
FC-01720,TXN-037554,ACC-03002,closed_no_fraud,0.95,2026-06-18
FC-01721,TXN-030188,ACC-05558,investigating,0.54,2026-06-04
FC-01722,TXN-026302,ACC-04678,confirmed_fraud,0.56,2026-04-24
FC-01723,TXN-042341,ACC-03147,confirmed_fraud,0.7,2026-06-17
FC-01724,TXN-019995,ACC-03906,investigating,0.49,2026-08-25
FC-01725,TXN-000282,ACC-02455,closed_no_fraud,0.62,2026-03-24
FC-01726,TXN-035921,ACC-01344,closed_no_fraud,0.51,2026-05-11
FC-01727,TXN-027168,ACC-06835,investigating,0.78,2026-03-04
FC-01728,TXN-015560,ACC-03136,closed_no_fraud,0.45,2026-01-07
FC-01729,TXN-037024,ACC-04257,closed_no_fraud,0.56,2026-03-03
FC-01730,TXN-022152,ACC-04300,confirmed_fraud,0.44,2026-03-05
FC-01731,TXN-008055,ACC-06835,closed_no_fraud,0.59,2026-02-15
FC-01732,TXN-001552,ACC-02239,open,0.69,2026-06-03
FC-01733,TXN-016932,ACC-01064,closed_no_fraud,0.77,2026-06-16
FC-01734,TXN-018778,ACC-05660,open,0.78,2026-08-12
FC-01735,TXN-021775,ACC-00127,confirmed_fraud,0.6,2026-05-03
FC-01736,TXN-002254,ACC-05390,open,0.84,2026-08-19
FC-01737,TXN-042708,ACC-03578,closed_no_fraud,0.72,2026-03-13
FC-01738,TXN-015073,ACC-03860,confirmed_fraud,0.44,2026-03-19
FC-01739,TXN-033568,ACC-00430,open,0.9,2026-04-25
FC-01740,TXN-033443,ACC-03472,open,0.87,2026-01-08
FC-01741,TXN-015790,ACC-00121,open,0.91,2026-07-22
FC-01742,TXN-007215,ACC-00776,closed_no_fraud,0.84,2026-01-28
FC-01743,TXN-036657,ACC-02631,investigating,0.47,2026-04-24
FC-01744,TXN-031927,ACC-07064,confirmed_fraud,0.92,2026-06-01
FC-01745,TXN-027254,ACC-05041,investigating,0.78,2026-04-23
FC-01746,TXN-014177,ACC-05307,confirmed_fraud,0.92,2026-03-23
FC-01747,TXN-023901,ACC-04645,closed_no_fraud,0.91,2026-03-17
FC-01748,TXN-040356,ACC-00124,open,0.97,2026-06-28
FC-01749,TXN-004219,ACC-01762,closed_no_fraud,0.82,2026-07-26
FC-01750,TXN-026782,ACC-05716,confirmed_fraud,0.78,2026-03-22
FC-01751,TXN-015401,ACC-05994,closed_no_fraud,0.71,2026-02-22
FC-01752,TXN-011104,ACC-05867,investigating,0.92,2026-03-18
FC-01753,TXN-036532,ACC-01471,investigating,0.72,2026-05-25
FC-01754,TXN-035530,ACC-01837,open,0.5,2026-02-17
FC-01755,TXN-032239,ACC-01763,closed_no_fraud,0.55,2026-06-28
FC-01756,TXN-036394,ACC-03339,closed_no_fraud,0.44,2026-06-03
FC-01757,TXN-016495,ACC-00540,open,0.41,2026-03-08
FC-01758,TXN-017056,ACC-01429,closed_no_fraud,0.59,2026-05-09
FC-01759,TXN-045419,ACC-03682,confirmed_fraud,0.54,2026-06-14
FC-01760,TXN-048000,ACC-00658,confirmed_fraud,0.6,2026-01-16
FC-01761,TXN-014699,ACC-03292,confirmed_fraud,0.76,2026-06-27
FC-01762,TXN-020329,ACC-06001,confirmed_fraud,0.74,2026-06-25
FC-01763,TXN-017470,ACC-04711,investigating,0.56,2026-03-04
FC-01764,TXN-021386,ACC-00787,closed_no_fraud,0.47,2026-02-06
FC-01765,TXN-048144,ACC-05587,open,0.66,2026-01-19
FC-01766,TXN-014513,ACC-07434,investigating,0.49,2026-07-27
FC-01767,TXN-047591,ACC-00182,investigating,0.76,2026-01-03
FC-01768,TXN-017946,ACC-06148,confirmed_fraud,0.66,2026-01-14
FC-01769,TXN-024671,ACC-02526,investigating,0.63,2026-07-12
FC-01770,TXN-034854,ACC-06621,open,0.48,2026-02-28
FC-01771,TXN-009307,ACC-00812,closed_no_fraud,0.46,2026-01-15
FC-01772,TXN-018014,ACC-03738,investigating,0.89,2026-01-20
FC-01773,TXN-025083,ACC-05096,open,0.84,2026-05-04
FC-01774,TXN-005452,ACC-00693,confirmed_fraud,0.66,2026-01-22
FC-01775,TXN-041040,ACC-03684,confirmed_fraud,0.69,2026-08-16
FC-01776,TXN-024370,ACC-06619,confirmed_fraud,0.82,2026-02-02
FC-01777,TXN-008689,ACC-01355,closed_no_fraud,0.69,2026-07-14
FC-01778,TXN-014638,ACC-05533,confirmed_fraud,0.73,2026-07-13
FC-01779,TXN-036281,ACC-04568,closed_no_fraud,0.58,2026-04-08
FC-01780,TXN-012348,ACC-01774,confirmed_fraud,0.96,2026-06-08
FC-01781,TXN-008499,ACC-04338,closed_no_fraud,0.5,2026-07-15
FC-01782,TXN-048555,ACC-00322,open,0.48,2026-06-07
FC-01783,TXN-028832,ACC-00276,open,0.77,2026-08-09
FC-01784,TXN-024655,ACC-05658,closed_no_fraud,0.85,2026-01-03
FC-01785,TXN-028405,ACC-01779,open,0.42,2026-02-23
FC-01786,TXN-042927,ACC-01603,investigating,0.54,2026-03-08
FC-01787,TXN-012902,ACC-01720,closed_no_fraud,0.47,2026-01-16
FC-01788,TXN-044853,ACC-06002,investigating,0.8,2026-08-19
FC-01789,TXN-022669,ACC-05186,investigating,0.64,2026-07-26
FC-01790,TXN-025977,ACC-03400,closed_no_fraud,0.47,2026-08-08
FC-01791,TXN-043992,ACC-04202,closed_no_fraud,0.58,2026-08-20
FC-01792,TXN-037080,ACC-01645,investigating,0.63,2026-02-09
FC-01793,TXN-025691,ACC-06428,investigating,0.86,2026-07-27
FC-01794,TXN-009434,ACC-01068,closed_no_fraud,0.52,2026-07-05
FC-01795,TXN-016929,ACC-05165,closed_no_fraud,0.86,2026-02-10
FC-01796,TXN-021492,ACC-04942,open,0.63,2026-02-23
FC-01797,TXN-001620,ACC-05178,open,0.56,2026-04-28
FC-01798,TXN-010861,ACC-06437,confirmed_fraud,0.86,2026-08-09
FC-01799,TXN-047432,ACC-00032,open,0.67,2026-01-25
FC-01800,TXN-020056,ACC-06638,closed_no_fraud,0.77,2026-01-01
FC-01801,TXN-012109,ACC-05982,open,0.85,2026-06-18
FC-01802,TXN-038051,ACC-02942,investigating,0.87,2026-05-03
FC-01803,TXN-035375,ACC-02097,closed_no_fraud,0.96,2026-01-13
FC-01804,TXN-010297,ACC-03421,investigating,0.86,2026-03-01
FC-01805,TXN-010935,ACC-06918,open,0.66,2026-02-02
FC-01806,TXN-049760,ACC-01232,confirmed_fraud,0.72,2026-05-22
FC-01807,TXN-008248,ACC-01105,confirmed_fraud,0.52,2026-07-16
FC-01808,TXN-005185,ACC-01375,open,0.67,2026-08-18
FC-01809,TXN-015502,ACC-07011,investigating,0.62,2026-02-10
FC-01810,TXN-014287,ACC-03458,open,0.91,2026-01-22
FC-01811,TXN-044284,ACC-03112,open,0.97,2026-02-14
FC-01812,TXN-016367,ACC-04538,closed_no_fraud,0.76,2026-03-18
FC-01813,TXN-016566,ACC-03184,open,0.74,2026-02-12
FC-01814,TXN-026395,ACC-06967,investigating,0.47,2026-01-01
FC-01815,TXN-035580,ACC-03130,confirmed_fraud,0.47,2026-04-12
FC-01816,TXN-032022,ACC-02507,investigating,0.48,2026-01-26
FC-01817,TXN-025552,ACC-00036,confirmed_fraud,0.64,2026-05-28
FC-01818,TXN-028393,ACC-06559,investigating,0.74,2026-04-14
FC-01819,TXN-029448,ACC-00451,open,0.75,2026-02-08
FC-01820,TXN-001995,ACC-01242,open,0.83,2026-06-24
FC-01821,TXN-036159,ACC-02541,closed_no_fraud,0.42,2026-04-07
FC-01822,TXN-037036,ACC-04205,investigating,0.51,2026-08-27
FC-01823,TXN-041761,ACC-02932,closed_no_fraud,0.8,2026-07-11
FC-01824,TXN-038850,ACC-07382,investigating,0.84,2026-08-10
FC-01825,TXN-019286,ACC-04726,confirmed_fraud,0.87,2026-07-18
FC-01826,TXN-026568,ACC-04457,closed_no_fraud,0.55,2026-06-23
FC-01827,TXN-041409,ACC-03930,investigating,0.79,2026-08-10
FC-01828,TXN-041594,ACC-06151,closed_no_fraud,0.41,2026-08-02
FC-01829,TXN-009608,ACC-02065,open,0.47,2026-05-12
FC-01830,TXN-008450,ACC-04007,confirmed_fraud,0.91,2026-01-24
FC-01831,TXN-026301,ACC-04985,closed_no_fraud,0.82,2026-04-14
FC-01832,TXN-040837,ACC-02900,open,0.65,2026-08-07
FC-01833,TXN-046356,ACC-01743,confirmed_fraud,0.52,2026-01-12
FC-01834,TXN-015057,ACC-04213,confirmed_fraud,0.77,2026-07-13
FC-01835,TXN-006047,ACC-04357,open,0.74,2026-03-21
FC-01836,TXN-028987,ACC-04093,open,0.63,2026-01-26
FC-01837,TXN-026441,ACC-04407,confirmed_fraud,0.77,2026-08-01
FC-01838,TXN-023381,ACC-06378,open,0.93,2026-08-16
FC-01839,TXN-049982,ACC-00022,confirmed_fraud,0.46,2026-08-12
FC-01840,TXN-031200,ACC-05295,confirmed_fraud,0.41,2026-02-03
FC-01841,TXN-028877,ACC-04134,open,0.89,2026-08-22
FC-01842,TXN-028567,ACC-01786,investigating,0.92,2026-06-11
FC-01843,TXN-044167,ACC-00927,open,0.97,2026-06-11
FC-01844,TXN-048112,ACC-02851,closed_no_fraud,0.94,2026-03-28
FC-01845,TXN-044645,ACC-01639,confirmed_fraud,0.7,2026-05-17
FC-01846,TXN-043373,ACC-06686,confirmed_fraud,0.76,2026-02-04
FC-01847,TXN-041415,ACC-02367,open,0.55,2026-06-22
FC-01848,TXN-000587,ACC-01686,closed_no_fraud,0.43,2026-06-23
FC-01849,TXN-005965,ACC-00600,closed_no_fraud,0.62,2026-05-09
FC-01850,TXN-032990,ACC-06250,investigating,0.68,2026-05-24
FC-01851,TXN-037683,ACC-07417,investigating,0.89,2026-06-08
FC-01852,TXN-006199,ACC-04988,investigating,0.56,2026-06-23
FC-01853,TXN-018756,ACC-02333,open,0.61,2026-06-09
FC-01854,TXN-025146,ACC-01765,open,0.63,2026-05-25
FC-01855,TXN-021319,ACC-03989,investigating,0.53,2026-03-18
FC-01856,TXN-005996,ACC-00633,investigating,0.55,2026-07-13
FC-01857,TXN-041783,ACC-04322,closed_no_fraud,0.71,2026-05-19
FC-01858,TXN-049086,ACC-00708,confirmed_fraud,0.48,2026-01-19
FC-01859,TXN-011049,ACC-00720,closed_no_fraud,0.58,2026-05-14
FC-01860,TXN-002515,ACC-07453,open,0.73,2026-06-28
FC-01861,TXN-013042,ACC-06458,open,0.86,2026-06-03
FC-01862,TXN-049162,ACC-00542,confirmed_fraud,0.65,2026-08-24
FC-01863,TXN-022034,ACC-01783,investigating,0.84,2026-07-14
FC-01864,TXN-002876,ACC-04463,open,0.45,2026-05-06
FC-01865,TXN-041402,ACC-02849,open,0.73,2026-06-16
FC-01866,TXN-036708,ACC-05298,open,0.86,2026-03-14
FC-01867,TXN-033555,ACC-06756,closed_no_fraud,0.96,2026-07-21
FC-01868,TXN-033522,ACC-07025,open,0.65,2026-05-05
FC-01869,TXN-034276,ACC-00760,confirmed_fraud,0.67,2026-03-12
FC-01870,TXN-035948,ACC-04102,closed_no_fraud,0.59,2026-04-28
FC-01871,TXN-029980,ACC-04077,open,0.67,2026-02-21
FC-01872,TXN-048300,ACC-06135,confirmed_fraud,0.63,2026-01-07
FC-01873,TXN-000924,ACC-02708,confirmed_fraud,0.63,2026-01-03
FC-01874,TXN-037758,ACC-05755,closed_no_fraud,0.86,2026-06-07
FC-01875,TXN-005554,ACC-00637,investigating,0.94,2026-01-11
FC-01876,TXN-013288,ACC-01868,confirmed_fraud,0.52,2026-02-11
FC-01877,TXN-001274,ACC-03871,investigating,0.7,2026-02-28
FC-01878,TXN-025071,ACC-06601,open,0.55,2026-03-26
FC-01879,TXN-002892,ACC-00027,investigating,0.94,2026-07-07
FC-01880,TXN-031119,ACC-02000,investigating,0.5,2026-07-16
FC-01881,TXN-049471,ACC-00531,investigating,0.58,2026-04-08
FC-01882,TXN-019512,ACC-06065,open,0.8,2026-05-16
